"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.468460692E1,-2.210902405E-1,-4.892426147E0,-7.752378845E0,9.169737851E0
2.469457992E1,-9.827064514E-1,-6.942263489E0,-9.406139832E0,1.173184559E1
2.470455292E1,-9.032217407E-1,-9.673483887E0,-1.122485779E1,1.484552230E1
2.471452592E1,-1.806443481E0,-1.243314514E1,-1.331675766E1,1.830798653E1
2.472449892E1,-4.884342957E-1,-1.581356552E1,-1.261022690E1,2.023178798E1
2.473447192E1,1.738933868E0,-1.889176437E1,-1.175999496E1,2.232084527E1
2.474444492E1,3.588338013E0,-1.822594894E1,-1.180624878E1,2.201019979E1
2.475441692E1,3.828289032E0,-1.349503693E1,-1.104283630E1,1.785262032E1
2.476438992E1,3.577111359E0,-8.544082489E0,-9.531578979E0,1.329090174E1
2.477436292E1,2.981350250E0,-4.232897644E0,-8.473130035E0,9.929743419E0
2.478433613E1,2.344424744E0,-1.061742096E0,-7.552394714E0,7.978865181E0
2.479430912E1,1.720522156E0,-3.757186890E-2,-3.685186615E0,4.067211394E0
2.480428212E1,2.137554932E0,-1.146615601E0,3.369193726E0,4.151546071E0
2.481425513E1,5.745801544E0,-4.340374146E0,7.899822235E0,1.068925977E1
2.482422812E1,1.005114853E1,-8.045020294E0,6.724765778E0,1.452482059E1
2.483420012E1,1.321601715E1,-1.221130646E1,2.441423035E0,1.815873512E1
2.484417312E1,1.457728638E1,-1.833252731E1,-3.208577728E0,2.364051198E1
2.485414612E1,1.018062927E1,-2.703617798E1,-1.746193771E1,3.375676822E1
2.486411912E1,1.794468384E0,-2.950200027E1,-1.372900040E1,3.258947052E1
2.487409212E1,-1.094972992E0,-1.717393661E1,5.412145386E0,1.803979995E1
2.488406512E1,5.379812622E-1,-5.612728271E0,6.242468719E0,8.411929517E0
2.489403812E1,3.465742950E0,-1.667232971E0,1.733694763E0,4.218617962E0
2.490401112E1,3.886517944E0,-2.422711945E0,-1.275497589E0,4.754098127E0
2.491398313E1,2.818638611E0,-4.263733521E0,9.056167603E-1,5.190788848E0
2.492395612E1,1.780247955E0,-7.749385071E0,4.202211456E0,8.993377168E0
2.493392912E1,1.352437592E0,-1.052281769E1,4.328099670E0,1.145823836E1
2.494390213E1,1.486408997E0,-1.147393982E1,3.668720856E0,1.213755409E1
2.495387512E1,1.329984283E0,-1.243015137E1,2.631677399E0,1.277510263E1
2.496384812E1,3.939807129E-1,-1.417597092E1,-3.511697388E-1,1.418579192E1
2.497382112E1,-4.682263184E-1,-1.515224075E1,-3.764371948E0,1.561986338E1
2.498379412E1,-4.326004028E-2,-1.394679749E1,-3.060984650E0,1.427881853E1
2.499376612E1,4.456233215E-1,-1.202404587E1,-1.629511414E0,1.214214012E1
2.500373912E1,5.830375671E-1,-1.050231033E1,-1.241817627E0,1.059153276E1
2.501371213E1,6.587800598E-1,-9.213939514E0,-8.890013123E-1,9.280139863E0
2.502368512E1,3.661386108E-1,-8.943002930E0,-1.385219421E0,9.057052044E0
2.503365812E1,2.915936279E-1,-8.997938690E0,-1.914967804E0,9.204076771E0
2.504363113E1,3.957769775E-1,-9.057814178E0,-1.139580231E0,9.137794056E0
2.505360412E1,6.914122009E-1,-9.172625427E0,-3.405418396E-1,9.204948495E0
2.506357712E1,3.890409851E-1,-9.558972015E0,-2.905458069E-1,9.571296451E0
2.507354912E1,-1.654060364E-1,-9.766440582E0,-7.364685059E-1,9.795565663E0
2.508352212E1,-7.602690125E-1,-9.691296844E0,-8.181985474E-1,9.755444242E0
2.509349512E1,-7.131170654E-1,-9.049132233E0,-1.005309448E0,9.132687293E0
2.510346812E1,-4.405339050E-1,-8.640032959E0,-1.268761597E0,8.743797553E0
2.511344112E1,3.424877930E-1,-8.466693420E0,-1.935475159E0,8.691850174E0
2.512341412E1,1.057101746E0,-8.144563293E0,-2.473306732E0,8.577215255E0
2.513338712E1,1.474284210E0,-7.875872040E0,-2.351460114E0,8.350583152E0
2.514335913E1,1.911225586E0,-7.530091095E0,-2.367476807E0,8.121576298E0
2.515333212E1,2.282603302E0,-7.094945984E0,-2.456242218E0,7.847398434E0
2.516330512E1,2.520308990E0,-6.926995239E0,-2.260898438E0,7.710180426E0
2.517327813E1,2.540966034E0,-7.189998322E0,-1.589394836E0,7.789657258E0
2.518325112E1,2.338137817E0,-7.782615967E0,-9.446855164E-1,8.180979799E0
2.519322412E1,1.940265198E0,-8.531808014E0,-3.576063538E-1,8.756954912E0
2.520319712E1,1.157093811E0,-9.396410065E0,2.100132751E-1,9.469714556E0
2.521317012E1,3.990701294E-1,-1.035965698E1,6.005511475E-1,1.038472009E1
2.522314212E1,-2.655477905E-1,-1.090108109E1,8.529263306E-1,1.093762167E1
2.523311512E1,-6.349795532E-1,-1.111408813E1,6.218069458E-1,1.114956492E1
2.524308812E1,-7.229965210E-1,-1.083686462E1,-7.792794800E-1,1.088887668E1
2.525306112E1,-1.444496155E-1,-1.035441788E1,-3.235970764E0,1.084925537E1
2.526303412E1,7.997868347E-1,-9.877808990E0,-5.085374908E0,1.113875251E1
2.527300713E1,1.211879883E0,-1.001881577E1,-5.074148254E0,1.129567628E1
2.528298012E1,7.273374939E-1,-1.069436096E1,-3.517535248E0,1.128146402E1
2.529295312E1,-1.321751404E-1,-1.150223099E1,-1.646875305E0,1.162028340E1
2.530292512E1,-8.105644226E-1,-1.195997910E1,-5.252577209E-1,1.199891705E1
2.531289812E1,-8.912466431E-1,-1.169682632E1,-3.034190369E-1,1.173465508E1
2.532287112E1,-2.008822632E-1,-1.107936035E1,-7.933502197E-3,1.108118416E1
2.533284412E1,5.830375671E-1,-1.055889267E1,-3.658392334E-1,1.058130359E1
2.534281712E1,1.407373352E0,-1.000983444E1,-2.000290375E0,1.030430235E1
2.535279012E1,1.532064056E0,-1.017344421E1,-4.075125732E0,1.106584101E1
2.536276312E1,1.157991943E0,-1.074226135E1,-4.772375793E0,1.181154922E1
2.537273612E1,1.190025330E-1,-1.162467636E1,-3.905827789E0,1.226388001E1
2.538270812E1,-1.366658020E0,-1.272653503E1,-2.573149109E0,1.305578586E1
2.539268112E1,-2.495011597E0,-1.387210281E1,-2.628533936E0,1.433769542E1
2.540265413E1,-2.918930054E0,-1.360505814E1,-2.914289703E0,1.421656935E1
2.541262712E1,-8.830137634E-1,-1.345192657E1,-3.477718048E0,1.392223275E1
2.542260012E1,1.379531250E0,-1.516705994E1,-2.711611176E0,1.546918384E1
2.543257312E1,2.348166962E0,-1.606189911E1,-6.695576477E-1,1.624643956E1
2.544254612E1,2.796784058E0,-1.538695267E1,-1.779798889E-1,1.564007642E1
2.545251812E1,2.723885651E0,-1.529504379E1,-7.542814636E-1,1.555399814E1
2.546249112E1,2.427352295E0,-1.505629028E1,-5.333409119E-1,1.526002519E1
2.547246412E1,2.935395813E0,-1.489866806E1,5.313949585E-2,1.518517969E1
2.548243712E1,4.447102203E0,-1.495974106E1,2.528242493E-1,1.560879530E1
2.549241012E1,5.431305542E0,-1.432027084E1,-5.179229736E-2,1.531574090E1
2.550238313E1,5.764063568E0,-1.406939255E1,-1.497036896E0,1.527787141E1
2.551235612E1,6.047574005E0,-1.436068680E1,-2.712808685E0,1.581650428E1
2.552232912E1,5.714217224E0,-1.448567688E1,-2.514770508E-2,1.557201803E1
2.553230113E1,5.502856750E0,-1.413166306E1,3.366798706E0,1.553449924E1
2.554227412E1,4.558470612E0,-1.298804123E1,6.213578796E-1,1.377878641E1
2.555224712E1,2.539768524E0,-1.223720261E1,-3.692521362E0,1.303204764E1
2.556222012E1,-1.323248291E0,-1.285481827E1,-3.052003326E0,1.327825527E1
2.557219312E1,-2.812201996E0,-1.301872742E1,-2.362537079E0,1.352691114E1
2.558216612E1,-2.334694977E0,-1.313907715E1,-5.113366699E-1,1.335468510E1
2.559213912E1,-4.875361633E-1,-1.200832855E1,4.948709106E-1,1.202840569E1
2.560211212E1,2.233355713E-1,-9.941726074E0,8.747808838E-1,9.982636811E0
2.561208412E1,1.154100037E-1,-7.652536469E0,1.103056183E0,7.732487751E0
2.562205712E1,7.309300232E-1,-6.137836304E0,1.902393951E0,6.467332985E0
2.563203013E1,1.737886047E-1,-4.552632751E0,8.021818542E-1,4.626031039E0
2.564200312E1,9.228309631E-1,-2.711012421E0,-6.197113037E-2,2.864445104E0
2.565197612E1,1.824855194E0,-2.046544189E0,-1.663041687E-1,2.747015958E0
2.566194913E1,2.514022064E0,-1.355431366E0,-6.242019653E-2,2.856815956E0
2.567192212E1,2.932551727E0,-2.398013306E-1,8.274792480E-1,3.056482655E0
2.568189512E1,2.674638062E0,2.034269714E-1,1.274300079E0,2.969665298E0
2.569186712E1,2.485281830E0,-4.644841003E-1,1.274599457E0,2.831426324E0
2.570184012E1,2.173629913E0,-1.081051941E0,1.060694275E0,2.649228688E0
2.571181312E1,1.557660828E0,-1.420845337E0,4.388873291E-1,2.153539137E0
2.572178612E1,1.149908752E0,-1.482217712E0,-1.363664246E-1,1.880918735E0
2.573175912E1,8.589138794E-1,-1.462608490E0,-6.971003723E-1,1.833822668E0
2.574173212E1,4.688250732E-1,-1.783541107E0,-1.613494720E0,2.450343046E0
2.575170512E1,-3.936813354E-2,-2.120789795E0,-2.761008453E0,3.481733316E0
2.576167713E1,-6.271957397E-2,-2.269430695E0,-4.289929047E0,4.853631697E0
2.577165012E1,1.460961914E-1,-2.865491180E0,-6.287525024E0,6.911248421E0
2.578162288E1,8.831634521E-3,-4.490661621E0,-9.545500031E0,1.054906113E1
2.579159587E1,6.661148071E-2,-6.820716248E0,-1.218316498E1,1.396266866E1
2.580156887E1,-1.498084717E0,-9.270222473E0,-1.424392960E1,1.706079754E1
2.581154188E1,7.873626709E-2,-1.290541306E1,-1.223959763E1,1.778661394E1
2.582151487E1,2.216440887E0,-1.725881012E1,-1.075782898E1,2.045751748E1
2.583148787E1,3.404220886E0,-1.963347198E1,-1.053359528E1,2.253926732E1
2.584145987E1,4.270469513E0,-1.729159195E1,-9.664203186E0,2.026407869E1
2.585143287E1,4.943470001E0,-1.217014206E1,-8.786278839E0,1.580344738E1
2.586140587E1,4.183949432E0,-7.762407990E0,-8.147407379E0,1.200585930E1
2.587137887E1,2.746039581E0,-4.058061218E0,-8.598569183E0,9.896665410E0
2.588135187E1,1.589694214E0,-9.389973450E-1,-8.435109100E0,8.634808003E0
2.589132487E1,-1.717827759E0,1.043929138E0,-3.489693146E0,4.027242047E0
2.590129787E1,-2.755919037E0,1.157393188E0,4.944068756E0,5.777409852E0
2.591127087E1,1.915117493E0,-1.061742096E0,7.446265411E0,7.761561690E0
2.592124287E1,6.966812439E0,-5.082530823E0,6.890770569E0,1.103862827E1
2.593121587E1,1.003662872E1,-9.741741943E0,4.038451996E0,1.455831538E1
2.594118888E1,1.016087036E1,-1.545536041E1,-4.177363129E0,1.896211525E1
2.595116187E1,5.580694885E0,-2.800900497E1,-2.320938583E1,3.680114272E1
2.596113487E1,3.036585388E0,-3.760944077E1,-1.766192184E1,4.166094537E1
2.597110787E1,4.935536499E0,-2.509426620E1,4.547543335E0,2.597617884E1
2.598108087E1,2.908152466E0,-7.415130157E0,7.882308655E0,1.120590450E1
2.599105387E1,3.066672821E0,-7.646099854E-1,4.055666199E0,5.141744737E0
2.600102587E1,4.814737701E0,2.859054565E-1,-2.316582642E0,5.350700533E0
2.601099887E1,4.633764038E0,-2.367327118E0,-5.412744141E-1,5.231537521E0
2.602097187E1,1.767973480E0,-6.465504913E0,3.739523621E0,7.675449232E0
2.603094487E1,1.778302002E-1,-9.359586639E0,4.975503387E0,1.060137348E1
2.604091788E1,1.947450256E-1,-1.117456238E1,4.188140717E0,1.193521230E1
2.605089087E1,1.347198486E-2,-1.318607941E1,3.093616791E0,1.354412553E1
2.606086387E1,-1.724563751E0,-1.651470749E1,6.685098267E-1,1.661795983E1
2.607083688E1,-4.421206055E0,-1.936552917E1,-4.783303070E0,2.043161206E1
2.608080887E1,-3.871249695E0,-1.629631165E1,-4.683460693E0,1.739227275E1
2.609078187E1,-9.672885132E-1,-1.070409073E1,-1.456022186E0,1.084588429E1
2.610075487E1,1.141675873E0,-8.434360657E0,-2.239343262E-1,8.514223985E0
2.611072787E1,1.758842468E0,-8.021519165E0,-9.493258667E-1,8.266771809E0
2.612070087E1,2.167342987E0,-7.807164917E0,-2.258054352E0,8.411183574E0
2.613067387E1,2.822081451E0,-7.805218964E0,-2.566113739E0,8.687377424E0
2.614064687E1,3.259172516E0,-8.123008118E0,-1.771715698E0,8.929974406E0
2.615061987E1,3.295696564E0,-8.362959137E0,-1.628613281E0,9.135265874E0
2.616059187E1,2.330803070E0,-8.771908722E0,-1.826501770E0,9.258246826E0
2.617056488E1,1.506018219E0,-8.985813904E0,-1.652563477E0,9.259800669E0
2.618053787E1,9.816586304E-1,-9.077124023E0,-1.346450043E0,9.228800676E0
2.619051087E1,8.307723999E-1,-8.946296082E0,-1.370400238E0,9.088695900E0
2.620048387E1,4.273612976E-1,-8.757239227E0,-1.410067749E0,8.880324747E0
2.621045687E1,1.678010559E-1,-8.297395477E0,-1.211430817E0,8.387043193E0
2.622042987E1,5.864804077E-1,-7.834408264E0,-1.225351868E0,7.951314314E0
2.623040187E1,1.073717194E0,-7.453749847E0,-1.475481720E0,7.673871364E0
2.624037487E1,1.206042023E0,-7.311246185E0,-1.275347900E0,7.519000626E0
2.625034787E1,1.693727875E0,-7.205865326E0,-1.308279419E0,7.516967756E0
2.626032087E1,2.450104980E0,-7.196884003E0,-1.431323547E0,7.736073995E0
2.627029388E1,3.266806641E0,-7.294780426E0,-1.471739502E0,8.127229802E0
2.628026687E1,3.277584229E0,-7.809709625E0,-1.143921204E0,8.546500952E0
2.629023987E1,2.576591949E0,-8.748557281E0,-6.430627441E-1,9.142735383E0
2.630021288E1,1.276695099E0,-9.852361908E0,-4.183799744E-1,9.943541992E0
2.631018487E1,6.885681152E-2,-1.086949677E1,-5.758525085E-1,1.088495785E1
2.632015787E1,-8.440946960E-1,-1.148067581E1,-8.903485107E-1,1.154604406E1
2.633013087E1,-1.216220856E0,-1.124267075E1,-1.075363770E0,1.135928017E1
2.634010387E1,-1.052910461E0,-1.044468018E1,-1.364113312E0,1.058587595E1
2.635007687E1,-4.525090027E-1,-9.265881500E0,-1.770817566E0,9.444422652E0
2.636004987E1,7.634124756E-2,-8.166268158E0,-2.032772827E0,8.415814220E0
2.637002287E1,5.938151550E-1,-8.268355865E0,-2.059118042E0,8.541562636E0
2.637999487E1,9.696835327E-1,-9.461075592E0,-1.148411865E0,9.579722716E0
2.638996787E1,6.863227844E-1,-1.075169174E1,-0.000000000E0,1.077357481E1
2.639994088E1,1.601669312E-2,-1.193168793E1,5.833369446E-1,1.194594975E1
2.640991387E1,-4.352947998E-1,-1.290226959E1,3.451821899E-1,1.291422444E1
2.641988687E1,-6.661148071E-1,-1.309536804E1,-8.660989380E-1,1.314087137E1
2.642985988E1,-6.248007202E-1,-1.266725830E1,-2.373015289E0,1.290275205E1
2.643983287E1,-5.420228577E-1,-1.212882797E1,-3.155887299E0,1.254439641E1
2.644980587E1,-9.298663330E-1,-1.138337814E1,-3.794459381E0,1.203510994E1
2.645977787E1,-8.967851257E-1,-1.051129166E1,-3.248245239E0,1.103823233E1
2.646975087E1,-8.824150085E-1,-9.784253540E0,-1.798959045E0,9.987318320E0
2.647972387E1,-1.102457428E0,-9.789941711E0,-1.263821869E0,9.932553388E0
2.648969687E1,-7.932005310E-1,-1.068178711E1,-1.702110443E0,1.084559463E1
2.649966987E1,-5.093907166E-1,-1.233435059E1,-2.198927307E0,1.253917719E1
2.650964287E1,-3.176394653E-1,-1.401999527E1,-2.494412842E0,1.424370941E1
2.651961587E1,-1.959425354E-1,-1.457908264E1,-2.647843781E0,1.481887718E1
2.652958888E1,6.246510315E-1,-1.338007599E1,-2.800376587E0,1.368425122E1
2.653956087E1,2.515069885E0,-1.301184174E1,-3.167263641E0,1.362590037E1
2.654953387E1,3.942351837E0,-1.426997543E1,-2.662662964E0,1.504207801E1
2.655950687E1,4.513713684E0,-1.414857788E1,-1.706601105E0,1.494885797E1
2.656947987E1,3.751648407E0,-1.369711670E1,-9.021739197E-1,1.423024207E1
2.657945287E1,2.673440552E0,-1.422162598E1,-9.291178894E-1,1.450052378E1
2.658942587E1,2.900069275E0,-1.509461060E1,-8.331674194E-1,1.539324004E1
2.659939887E1,3.514990540E0,-1.490166183E1,-1.327738953E-1,1.531118261E1
2.660937187E1,3.968846741E0,-1.448028809E1,5.484594727E-1,1.502435673E1
2.661934387E1,4.223467255E0,-1.400861893E1,5.227130127E-1,1.464077555E1
2.662931688E1,3.229085083E0,-1.335028793E1,5.589376831E-1,1.374662103E1
2.663928987E1,2.760858765E0,-1.312904800E1,-2.348616028E-1,1.341824886E1
2.664926287E1,1.974244537E0,-1.317560120E1,1.042581940E0,1.336342342E1
2.665923588E1,9.735754395E-1,-1.305390427E1,8.966354370E-2,1.309046620E1
2.666920887E1,-7.923023987E-1,-1.305869431E1,-2.422412567E0,1.330508635E1
2.667918187E1,-2.288590851E0,-1.384036880E1,-1.778601379E0,1.414061101E1
2.668915387E1,-3.154989166E0,-1.436233337E1,-2.174228668E0,1.486465092E1
2.669912687E1,-2.524051208E0,-1.377675110E1,-4.034111023E-1,1.401186804E1
2.670909987E1,-8.078700256E-1,-1.226309875E1,1.367406464E0,1.236551841E1
2.671907287E1,-6.735992432E-3,-1.027643005E1,1.253643036E0,1.035261710E1
2.672904587E1,4.574487305E-1,-8.583001556E0,1.033750305E0,8.657125086E0
2.673901887E1,7.996371460E-1,-7.291936340E0,1.329684906E0,7.455187262E0
2.674899187E1,6.685098267E-1,-5.940995636E0,1.473984833E0,6.157512958E0
2.675896488E1,8.408015442E-1,-4.100423126E0,1.004561005E0,4.304597526E0
2.676893687E1,2.286794586E0,-2.644101562E0,1.787283325E0,3.926204813E0
2.677890987E1,2.397863617E0,-1.368454285E0,3.676354980E-1,2.785241985E0
2.678888300E1,2.647843781E0,-1.273401947E0,-4.743635559E-1,2.976180436E0
2.679885600E1,3.005300446E0,-9.903405762E-1,4.730163574E-2,3.164623622E0
2.680882900E1,2.477348328E0,-9.418414307E-1,2.785707092E-1,2.664943087E0
2.681880200E1,2.121687927E0,-1.426982574E0,2.212399292E-1,2.566473463E0
2.682877500E1,2.147883453E0,-1.990261230E0,1.841171265E-2,2.928289959E0
2.683874700E1,2.093396759E0,-2.456541595E0,-5.968089294E-1,3.282238184E0
2.684872000E1,1.973196716E0,-2.753074951E0,-1.505419464E0,3.706644673E0
2.685869300E1,1.721120911E0,-2.897674255E0,-2.202968903E0,4.026393580E0
2.686866600E1,1.354533234E0,-2.797382812E0,-2.910098419E0,4.257790940E0
2.687863900E1,7.747888184E-1,-3.198548584E0,-3.586841125E0,4.867898932E0
2.688861200E1,2.839595032E-1,-3.775448914E0,-4.534071350E0,5.906983198E0
2.689858500E1,6.556365967E-2,-4.350852356E0,-6.249504089E0,7.615150437E0
2.690855800E1,7.363188171E-1,-5.237907715E0,-8.531957703E0,1.003853300E1
2.691853000E1,4.990621948E-1,-6.867568817E0,-1.080737595E1,1.281452065E1
2.692850300E1,-2.206411743E-1,-9.341474304E0,-1.146585663E1,1.479113562E1
2.693847600E1,-3.740721130E-1,-1.242715759E1,-1.082488953E1,1.648491459E1
2.694844900E1,3.746708679E-1,-1.546059952E1,-9.927056580E0,1.837707724E1
2.695842200E1,1.332079926E0,-1.668849609E1,-9.633067932E0,1.931518409E1
2.696839500E1,2.231709137E0,-1.437326065E1,-8.905281372E0,1.705506329E1
2.697836800E1,3.176843719E0,-1.102472397E1,-7.926317139E0,1.394501266E1
2.698834100E1,3.144510956E0,-8.497529297E0,-7.763904877E0,1.193206488E1
2.699831300E1,2.693648529E0,-7.034471741E0,-9.298663330E0,1.196681557E1
2.700828600E1,2.063758392E0,-7.569459229E0,-8.518336029E0,1.158092658E1
2.701825900E1,1.243314514E0,-1.000190094E1,-1.706451416E0,1.022232018E1
2.702823200E1,2.787653046E0,-1.184112625E1,2.224224701E0,1.236650540E1
2.703820500E1,3.990551605E0,-1.084195404E1,3.465293884E-1,1.155822444E1
2.704817800E1,3.682192841E0,-9.467063141E0,-8.619076538E-1,1.019444522E1
2.705815100E1,2.266436920E0,-8.230634308E0,-1.359922028E0,8.644620602E0
2.706812400E1,8.008346558E-1,-8.124954071E0,-3.191513214E0,8.765955247E0
2.707809600E1,9.487271118E-1,-9.135352936E0,-3.512894897E0,9.833371088E0
2.708806900E1,3.032543793E0,-9.597142639E0,-1.316512299E0,1.015059965E1
2.709804200E1,5.386698303E0,-9.102870483E0,-1.577120361E0,1.069420770E1
2.710801500E1,5.846242676E0,-8.851692810E0,-2.213596802E0,1.083655987E1
2.711798800E1,4.195176086E0,-9.345066833E0,-1.034349060E0,1.029561336E1
2.712796100E1,2.857557678E0,-1.026131149E1,3.966751099E-1,1.065915103E1
2.713793400E1,1.979783020E0,-1.072908875E1,1.319057007E0,1.098966776E1
2.714790600E1,1.278042297E0,-1.025592270E1,1.761686554E0,1.048431600E1
2.715787900E1,1.072519684E0,-1.051383636E1,1.319506073E0,1.065045304E1
2.716785200E1,4.062551880E-1,-1.122770187E1,-4.007167053E-1,1.124219314E1
2.717782500E1,-6.605763245E-1,-1.214319809E1,-1.782493286E0,1.229109040E1
2.718779800E1,-6.921606445E-1,-1.258403137E1,-1.776206360E0,1.272760154E1
2.719777100E1,-6.915618896E-1,-1.316437454E1,-1.464704132E0,1.326364856E1
2.720774400E1,-1.096170502E0,-1.354248825E1,-1.458866272E0,1.366487719E1
2.721771700E1,-7.800279236E-1,-1.266426453E1,-1.853445740E0,1.282292091E1
2.722768900E1,1.474433899E-1,-1.082923050E1,-1.815125427E0,1.098128649E1
2.723766200E1,1.297651520E0,-8.895401917E0,-1.611099701E0,9.132782543E0
2.724763500E1,1.974394226E0,-8.081694031E0,-1.357227631E0,8.429358090E0
2.725760800E1,2.462229767E0,-7.679330750E0,-1.421144714E0,8.188671961E0
2.726758100E1,2.547702026E0,-7.760012970E0,-1.147962799E0,8.247812164E0
2.727755400E1,2.224224701E0,-8.241860962E0,-9.915380859E-1,8.594102362E0
2.728752700E1,1.439706116E0,-8.631351013E0,-1.042132874E0,8.812435245E0
2.729750000E1,8.620573425E-1,-8.837472382E0,-9.819580078E-1,8.933549266E0
2.730747200E1,4.043092346E-1,-8.935668182E0,-1.177601166E0,9.021994033E0
2.731744500E1,2.585124207E-1,-8.733588409E0,-1.695973206E0,8.900489890E0
2.732741800E1,7.135661316E-1,-8.626111908E0,-1.934127960E0,8.869037955E0
2.733739100E1,1.402283936E0,-8.441994781E0,-2.118095398E0,8.815894977E0
2.734736400E1,1.874252472E0,-8.108338623E0,-2.321372681E0,8.639834991E0
2.735733700E1,2.001038818E0,-7.770042114E0,-2.105371857E0,8.295197494E0
2.736731000E1,2.152823181E0,-7.403304749E0,-1.683399353E0,7.891603274E0
2.737728200E1,2.237546997E0,-6.863227844E0,-1.093625793E0,7.301132130E0
2.738725500E1,2.268532562E0,-6.698719940E0,-3.513194275E-1,7.081137914E0
2.739722800E1,2.443818054E0,-6.969955902E0,1.761836243E-1,7.388069615E0
2.740720100E1,2.750380554E0,-7.630831604E0,2.139051819E-1,8.114181387E0
2.741717400E1,2.702779541E0,-8.621770935E0,1.254391479E-1,9.036353594E0
2.742714700E1,2.014510803E0,-9.781858521E0,3.725752258E-1,9.994089363E0
2.743712000E1,1.288221130E0,-1.102292770E1,3.486250305E-1,1.110342237E1
2.744709300E1,6.156697083E-1,-1.180669785E1,-4.999603271E-2,1.182284495E1
2.745706500E1,5.972579956E-2,-1.167646866E1,-1.173409882E0,1.173543260E1
2.746703800E1,-3.228785706E-1,-1.060514648E1,-2.947670288E0,1.101190913E1
2.747701100E1,-3.626957703E-1,-9.362281036E0,-4.536316681E0,1.040970813E1
2.748698400E1,-3.400927734E-1,-9.137149200E0,-4.749922485E0,1.030363636E1
2.749695700E1,-9.333091736E-1,-1.003138962E1,-3.266207886E0,1.059093752E1
2.750693000E1,-1.576820984E0,-1.126961472E1,-8.726852417E-1,1.141280683E1
2.751690300E1,-2.076332245E0,-1.249496658E1,9.515711975E-1,1.270200115E1
2.752687600E1,-2.311792603E0,-1.316781738E1,1.203048248E0,1.342323079E1
2.753684800E1,-1.894161072E0,-1.283895126E1,2.869532776E-1,1.298109617E1
2.754682100E1,-9.580078125E-1,-1.192719727E1,-1.321002960E0,1.203830812E1
2.755679400E1,-3.409909058E-1,-1.128548172E1,-3.883823547E0,1.193995217E1
2.756676700E1,-3.492237854E-1,-1.079794556E1,-4.848866730E0,1.184183660E1
2.757674000E1,-1.107247467E0,-1.087024521E1,-3.742218018E0,1.154956378E1
2.758671300E1,-1.515149231E0,-1.130434250E1,-2.283950500E0,1.163186427E1
2.759668600E1,-1.452429657E0,-1.177062286E1,-1.632505188E0,1.197172451E1
2.760665900E1,-1.344055023E0,-1.267025208E1,-1.260229340E0,1.280351317E1
2.761663100E1,-7.798782349E-1,-1.380863480E1,-1.190175018E0,1.388175499E1
2.762660400E1,-9.340576172E-2,-1.435844147E1,-2.063908081E0,1.450631871E1
2.763657700E1,6.298901367E-1,-1.344489120E1,-2.375260620E0,1.366761589E1
2.764655000E1,2.885998535E0,-1.241398499E1,-3.135829010E0,1.312514512E1
2.765652300E1,4.112248535E0,-1.280931290E1,-3.001258850E0,1.378392686E1
2.766649600E1,4.884193268E0,-1.363739090E1,-2.112107849E0,1.463881054E1
2.767646900E1,4.789589996E0,-1.409109741E1,-1.448986816E0,1.495321910E1
2.768644100E1,4.062102814E0,-1.429751816E1,-1.210682373E0,1.491259389E1
2.769641400E1,3.744014282E0,-1.429242874E1,-7.689509583E-1,1.479467633E1
2.770638700E1,4.492757263E0,-1.420306458E1,-2.865042114E-1,1.489946294E1
2.771636000E1,4.767436066E0,-1.461605576E1,-3.327580261E-1,1.537752452E1
2.772633300E1,4.629722443E0,-1.467952377E1,-1.353784790E0,1.545171451E1
2.773630600E1,3.756139069E0,-1.390608215E1,-1.030756531E0,1.444126589E1
2.774627900E1,2.929108887E0,-1.357377319E1,1.481918335E-2,1.388622401E1
2.775625200E1,1.738484802E0,-1.362017670E1,1.446891174E0,1.380670260E1
2.776622400E1,1.669029236E-1,-1.367002304E1,2.529889069E0,1.390315523E1
2.777619700E1,-1.452878723E0,-1.326301941E1,-1.906136169E0,1.347782978E1
2.778617029E1,-2.613265686E0,-1.363185242E1,-3.094814301E0,1.422091535E1
2.779614329E1,-2.522853699E0,-1.401565430E1,-1.893562317E0,1.436624288E1
2.780611629E1,-1.466500397E0,-1.286155426E1,-6.017486572E-2,1.294503080E1
2.781608929E1,-1.945953369E-1,-1.134401001E1,6.583309937E-1,1.136476265E1
2.782606229E1,5.788462830E-1,-1.015757721E1,2.541714478E-1,1.017723150E1
2.783603529E1,1.017284546E0,-8.615933075E0,4.848417664E-1,8.689317703E0
2.784600729E1,1.417851562E0,-6.935826874E0,1.329684906E0,7.203059032E0
2.785598029E1,1.341959381E0,-5.748196564E0,1.424288177E0,6.072167284E0
2.786595329E1,9.472302246E-1,-4.534520416E0,1.409468994E0,4.842078412E0
2.787592629E1,2.350412292E0,-3.195255432E0,1.962119751E0,4.425382372E0
2.788589929E1,2.900368652E0,-1.345252533E0,1.374591522E0,3.480135709E0
2.789587229E1,3.290756836E0,-3.986210632E-1,9.894424438E-1,3.459331678E0
2.790584529E1,3.204536133E0,-4.152365112E-1,9.116043091E-1,3.357453738E0
2.791581829E1,2.943928070E0,-5.023553467E-1,9.413923645E-1,3.131340441E0
2.792579029E1,2.445614319E0,-5.977070618E-1,9.725276184E-1,2.698905907E0
