"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.075295925E1,6.497987366E-1,-4.331991577E-1,-6.945406952E0,6.989175748E0
2.076293225E1,-1.721420288E-2,-9.656419373E-1,-1.787582703E0,2.031800334E0
2.077290625E1,-9.249266052E-1,-7.458988953E-1,2.611469421E0,2.869081199E0
2.078288025E1,-2.781665497E0,-1.056502991E0,2.578837280E0,3.937545330E0
2.079285325E1,-2.564167786E0,-1.558558960E0,1.739382935E0,3.468359188E0
2.080282725E1,-2.061962128E0,-1.122066650E0,9.963281250E-1,2.550174723E0
2.081280125E1,-1.855391693E0,-5.960604858E-1,6.441105652E-1,2.052472864E0
2.082277425E1,-1.559606781E0,-2.767744446E-1,1.926493835E-1,1.595647577E0
2.083274825E1,-1.446741486E0,-1.273851013E-1,-8.288264465E-1,1.672196510E0
2.084272225E1,-1.516646118E0,-1.413061523E-1,-2.250420227E0,2.717457281E0
2.085269525E1,-2.012265472E0,-1.254391479E-1,-3.941004639E0,4.426789454E0
2.086266925E1,-1.698817291E0,-3.658392334E-1,-5.513334961E0,5.780716299E0
2.087264325E1,-1.555265808E-1,-6.438111877E-1,-3.832330627E0,3.889143788E0
2.088261625E1,3.307072906E0,-9.083111572E-1,-4.567002869E-1,3.459817267E0
2.089259025E1,6.398893433E0,-2.429298248E0,7.789801025E-1,6.888696331E0
2.090256425E1,6.172564087E0,-3.943549347E0,4.879852295E-1,7.340998464E0
2.091253725E1,8.462053070E0,-5.244643707E0,-2.784210205E0,1.033752660E1
2.092251125E1,1.162796951E1,-1.165191971E1,-5.035678253E0,1.721438246E1
2.093248425E1,6.635551300E0,-2.557267136E1,-5.733078003E-2,2.641960159E1
2.094245825E1,4.068689117E0,-4.007346680E1,-2.108515320E0,4.033463535E1
2.095243225E1,1.622356293E1,-4.995636520E1,-1.553978485E1,5.477524378E1
2.096240525E1,1.394634842E1,-4.353097687E1,-1.034992722E1,4.686755354E1
2.097237925E1,-6.765930176E-2,-3.362113449E1,-4.030817871E0,3.386196620E1
2.098235325E1,1.281335449E-1,-3.158506851E1,-1.029214737E1,3.321989266E1
2.099232625E1,3.284170532E-1,-3.194761459E1,-7.887547760E0,3.290852998E1
2.100230025E1,1.882185974E0,-3.218382339E1,-4.283941498E0,3.252219653E1
2.101227425E1,3.433110809E0,-2.916624847E1,-2.389181671E0,2.946463115E1
2.102224725E1,4.115242310E0,-2.425660812E1,-2.353256378E0,2.471550268E1
2.103222125E1,4.513414307E0,-1.922512115E1,-2.226020966E0,1.987288005E1
2.104219525E1,4.918322296E0,-1.478415619E1,-2.596949615E0,1.579573726E1
2.105216825E1,4.921914825E0,-1.182211578E1,-3.298690338E0,1.322380524E1
2.106214225E1,4.392016754E0,-9.827214203E0,-3.787723389E0,1.141099464E1
2.107211625E1,4.112847290E0,-7.742050323E0,-3.852837982E0,9.575970789E0
2.108208925E1,3.597169647E0,-5.890101471E0,-3.243904266E0,7.625997620E0
2.109206325E1,2.566562805E0,-4.725523224E0,-2.159708862E0,5.795011367E0
2.110203725E1,1.066532135E0,-4.028273163E0,-1.441801758E0,4.409452095E0
2.111201025E1,-2.603086853E-1,-2.942580872E0,-9.891430664E-1,3.115276361E0
2.112198425E1,-1.284029846E0,-1.876497803E0,-1.226998444E0,2.583699253E0
2.113195825E1,-1.720971222E0,-8.108638000E-1,-1.440304871E0,2.386151749E0
2.114193125E1,-1.736838226E0,7.484436035E-2,-1.625469818E0,2.379991771E0
2.115190525E1,-1.632505188E0,4.293072510E-1,-1.486408997E0,2.249175318E0
2.116187925E1,-1.474134521E0,5.557942200E-1,-1.368005219E0,2.086484623E0
2.117185225E1,-1.585802307E0,6.926097107E-1,-1.861528931E0,2.541607194E0
2.118182625E1,-1.728605347E0,8.400531006E-1,-3.061134338E0,3.614458340E0
2.119180025E1,-2.030078430E0,8.972341919E-1,-5.146896973E0,5.605068784E0
2.120177325E1,-1.810784454E0,8.018824768E-1,-5.424868927E0,5.775046210E0
2.121174725E1,-4.194277954E-1,4.514611816E-1,-2.909499664E0,2.974041891E0
2.122172125E1,1.021026764E0,5.703140259E-2,3.571572876E-1,1.083194148E0
2.123169425E1,9.936337280E-1,-1.713935852E-1,1.516197052E0,1.820861677E0
2.124166825E1,3.838018799E-1,-5.816903687E-1,1.916764069E0,2.039522508E0
2.125164225E1,3.279679871E-1,-8.310717773E-1,1.768871613E0,1.981703833E0
2.126161525E1,1.106948090E0,-6.801855469E-1,1.256636810E0,1.807518333E0
2.127158925E1,9.803114319E-1,-3.472778320E-1,8.201445007E-1,1.324480803E0
2.128156325E1,5.077441406E-1,-2.787203979E-1,3.848497009E-1,6.954124423E-1
2.129153625E1,4.034111023E-1,-3.375480652E-1,1.435514832E-1,5.452396190E-1
2.130151025E1,7.767347717E-1,-2.293231201E-1,1.347198486E-1,8.210087921E-1
2.131148425E1,1.177301788E0,-2.243833923E-1,4.457730103E-1,1.278710673E0
2.132145725E1,1.167122955E0,-6.481521606E-1,5.460644531E-1,1.442381227E0
2.133143125E1,9.493258667E-1,-1.213825836E0,5.264552307E-1,1.628418826E0
2.134140425E1,6.580316162E-1,-1.724863129E0,2.688409424E-1,1.865592097E0
2.135137825E1,8.640032959E-1,-2.238295441E0,3.611988831E-1,2.426300230E0
2.136135225E1,2.076931000E0,-2.720891876E0,1.356030121E0,3.681808342E0
2.137132525E1,3.708388367E0,-3.476670227E0,1.432071991E0,5.281118284E0
2.138129925E1,4.734803925E0,-5.232069855E0,-3.778143311E-1,7.066517306E0
2.139127325E1,6.943610687E0,-9.960886230E0,-5.775290222E0,1.344570418E1
2.140124625E1,8.546327820E0,-1.571821381E1,-2.480192413E0,1.806248374E1
2.141122025E1,6.999743958E0,-2.148377426E1,7.255412292E0,2.373162404E1
2.142119425E1,9.683662720E0,-3.344869308E1,1.103505249E0,3.483972039E1
2.143116725E1,7.035220184E0,-4.050412125E1,-1.043375290E1,4.241392885E1
2.144114125E1,-8.159532166E-1,-3.735990967E1,-1.523756332E1,4.035606480E1
2.145111525E1,-1.080004120E0,-3.429638031E1,-1.395877258E1,3.704396635E1
2.146108825E1,5.938151550E-1,-3.160871933E1,-1.075737991E1,3.339438541E1
2.147106225E1,2.209555206E0,-2.964734802E1,-7.415728912E0,3.064050284E1
2.148103625E1,3.560944977E0,-2.903976151E1,-6.217021637E0,2.991052382E1
2.149100925E1,4.197122040E0,-2.862482437E1,-6.687642975E0,2.969378676E1
2.150098325E1,4.662055206E0,-2.728196686E1,-6.429429932E0,2.841439853E1
2.151095725E1,4.608017578E0,-2.413371368E1,-5.125940552E0,2.509870970E1
2.152093025E1,5.077740784E0,-2.043954575E1,-5.219046936E0,2.169785549E1
2.153090425E1,5.786367188E0,-1.656545197E1,-5.971083069E0,1.853510391E1
2.154087825E1,6.230493622E0,-1.291678940E1,-6.491850128E0,1.574187464E1
2.155085125E1,5.958658905E0,-9.697733459E0,-6.657854919E0,1.318630662E1
2.156082525E1,4.816234589E0,-6.834936676E0,-5.589077454E0,1.005734864E1
2.157080000E1,2.349065094E0,-5.416785736E0,-3.391946411E0,6.809183136E0
2.158077300E1,-1.098565521E0,-5.509892120E0,-1.097966766E0,5.724621245E0
2.159074700E1,-3.845503235E0,-4.880600739E0,1.817071381E0,6.473786149E0
2.160072100E1,-4.880151672E0,-3.784280548E0,3.129242706E0,6.923064316E0
2.161069400E1,-5.124443665E0,-2.414928131E0,2.205214233E0,6.079043557E0
2.162066800E1,-4.497547302E0,-4.073030090E-1,1.215322723E0,4.676626647E0
2.163064200E1,-2.964734802E0,7.982899475E-1,7.424560547E-2,3.071226416E0
2.164061500E1,-1.741777954E0,1.021326141E0,-1.356179810E-1,2.023682229E0
2.165058900E1,-1.047821045E0,9.216334534E-1,-1.939965820E-1,1.408890286E0
2.166056300E1,-6.885681152E-1,8.267308044E-1,-4.543052673E-1,1.167905453E0
2.167053600E1,7.619155884E-2,1.153351593E0,-2.031275940E0,2.337115101E0
2.168051000E1,1.173559570E0,1.487905884E0,-3.284320221E0,3.791815567E0
2.169048400E1,1.412762146E0,1.100661163E0,-6.403683472E-1,1.901952549E0
2.170045700E1,1.275048523E0,7.438032532E-1,2.314936066E0,2.745527455E0
2.171043100E1,1.198856964E0,3.297642517E-1,2.455194397E0,2.752086846E0
2.172040500E1,9.509724426E-1,-2.544708252E-1,1.436263275E0,1.741251327E0
2.173037800E1,6.403683472E-1,-3.993695068E-1,6.203100586E-1,9.769095106E-1
2.174035200E1,3.870950317E-1,-3.939807129E-1,1.047821045E-3,5.523264104E-1
2.175032600E1,-2.746788025E-1,-4.974156189E-1,-1.891616364E0,1.975115999E0
2.176029900E1,-1.144070892E0,-5.783972168E-1,-4.422253876E0,4.604320893E0
2.177027300E1,-7.807763672E-1,-2.809657288E-1,-2.446512451E0,2.583404082E0
2.178024700E1,-6.670129395E-1,-3.351530457E-1,-1.126557312E0,1.351430798E0
2.179022000E1,-6.369255066E-1,-8.752299500E-1,-2.457888794E-1,1.110006189E0
2.180019400E1,-5.381309509E-1,-1.475182343E0,5.051994324E-1,1.649537611E0
2.181016800E1,-6.691085815E-2,-2.006277924E0,5.836363220E-1,2.090516569E0
2.182014100E1,2.924917603E-1,-2.417772217E0,3.218307495E-2,2.435612792E0
2.183011500E1,7.921527100E-1,-2.168091431E0,-2.469863892E-2,2.308405595E0
2.184008800E1,2.199526062E0,-2.442021790E0,-5.300477600E-1,3.329014260E0
2.185006200E1,4.377796326E0,-3.969146118E0,-2.616708527E0,6.462691784E0
2.186003600E1,6.277196503E0,-5.779331818E0,-1.933529205E0,8.748851775E0
2.187000900E1,5.184319153E0,-7.115752716E0,2.736160126E0,9.219418313E0
2.187998300E1,3.597019958E0,-7.946225739E0,6.263125763E0,1.073814697E1
2.188995700E1,2.881507874E0,-9.968670044E0,8.208480377E0,1.323089642E1
2.189993000E1,8.665929108E0,-2.356729156E1,-1.091380463E0,2.513377549E1
2.190990400E1,1.677980621E1,-4.995846085E1,-1.599573669E1,5.507516045E1
2.191987800E1,1.072774155E1,-4.773992432E1,-9.773625641E0,4.989697957E1
2.192985100E1,7.000941467E0,-3.327490448E1,-1.198422867E1,3.605349063E1
2.193982500E1,4.300856323E0,-3.170586731E1,-1.619347549E1,3.586067534E1
2.194979900E1,2.114802246E0,-2.946143463E1,-1.055125854E1,3.136522877E1
2.195977200E1,5.882766724E-1,-2.839280685E1,-5.189558258E0,2.886917154E1
2.196974600E1,6.017486572E-1,-2.844459915E1,-3.029999084E0,2.861185448E1
2.197972000E1,5.872288513E-1,-2.619672363E1,-2.514920197E0,2.632371536E1
2.198969300E1,6.774911499E-1,-2.242471756E1,-1.879341888E0,2.251352655E1
2.199966700E1,1.661395111E0,-1.823552902E1,-2.314037933E0,1.845669320E1
2.200964100E1,2.691103821E0,-1.443044174E1,-3.592678986E0,1.511247931E1
2.201961400E1,3.368894348E0,-1.179846497E1,-4.224964142E0,1.297703921E1
2.202958800E1,3.254831543E0,-9.815837860E0,-4.397405548E0,1.123751649E1
2.203956200E1,2.966980133E0,-8.394693146E0,-4.721032562E0,1.007779701E1
2.204953500E1,2.385439453E0,-7.449408875E0,-4.104015656E0,8.833286957E0
2.205950900E1,1.765578461E0,-6.250402222E0,-2.728526001E0,7.044831394E0
2.206948300E1,1.510059814E0,-4.932842102E0,-1.481020203E0,5.367181075E0
2.207945600E1,1.201850739E0,-3.639681244E0,-8.147557068E-1,3.918616033E0
2.208943000E1,6.984475708E-1,-2.379152527E0,-1.320254517E-1,2.483067956E0
2.209940400E1,9.385482788E-2,-1.397493896E0,4.529580688E-1,1.472062815E0
2.210937700E1,-9.250762939E-2,-4.686753845E-1,4.999603271E-1,6.915017037E-1
2.211935100E1,1.781295776E-2,2.243833923E-1,-1.302291870E-1,2.600477829E-1
2.212932500E1,1.480421448E-1,5.520520020E-1,-7.499404907E-1,9.429149639E-1
2.213929800E1,2.471360779E-1,6.116281128E-1,-9.349557495E-1,1.144249729E0
2.214927200E1,1.342707825E-1,5.804928589E-1,-1.408570862E0,1.529402653E0
2.215924600E1,-1.213825836E0,7.691006470E-1,-6.981481934E0,7.127831294E0
2.216921900E1,-2.173779602E0,2.574645996E-1,-7.684869232E0,7.990545719E0
2.217919300E1,-4.978646851E-1,-2.725831604E-1,-5.920188904E-1,8.201568085E-1
2.218916700E1,7.553292847E-1,-3.995191956E-1,4.100273438E0,4.188362470E0
2.219914000E1,-5.478607178E-2,-4.462220764E-1,2.958747253E0,2.992707965E0
2.220911400E1,-6.185137939E-1,-5.361849976E-1,1.206042023E0,1.457597690E0
2.221908800E1,-3.751199341E-1,-2.312690735E-1,2.885998535E-1,5.267734093E-1
2.222906100E1,-1.715432739E-1,5.822891235E-2,-6.701564026E-1,6.942098422E-1
2.223903500E1,-9.580078125E-2,4.251159668E-2,-1.341809692E0,1.345896830E0
2.224900900E1,1.815724182E-1,-6.197113037E-2,-1.109941864E0,1.126401308E0
2.225898200E1,2.788700867E-1,-1.133143616E-1,-7.978408813E-1,8.527360329E-1
2.226895600E1,1.562750244E-1,-6.975494385E-2,-1.030008087E0,1.044128486E0
2.227893000E1,1.860630798E-1,-1.080752563E-1,-1.960473175E0,1.972246131E0
2.228890300E1,4.279600525E-1,-2.362088013E-1,-3.007096710E0,3.046567746E0
2.229887700E1,6.289920044E-1,-4.339476013E-1,-3.759432220E0,3.836309696E0
2.230885000E1,3.710783386E-1,-7.144642639E-1,-4.053420868E0,4.132599551E0
2.231882400E1,2.170486450E-1,-1.254241791E0,-2.280357971E0,2.611563719E0
2.232879800E1,1.881437531E0,-2.956950989E0,1.163231049E0,3.692759511E0
2.233877100E1,3.443289642E0,-4.948559418E0,3.801045685E0,7.126880957E0
2.234874500E1,3.106190643E0,-5.544021149E0,3.191064148E0,7.111081578E0
2.235871900E1,3.550466766E0,-6.786437531E0,1.204545135E0,7.753223691E0
2.236869200E1,6.935677185E0,-1.118878281E1,-3.962709503E0,1.374756507E1
2.237866600E1,8.209827576E0,-2.201292389E1,-1.499880981E0,2.354187184E1
2.238864000E1,7.969277802E0,-4.170836700E1,-3.170556793E0,4.258109554E1
2.239861300E1,7.408244476E0,-5.293502106E1,-1.252625153E1,5.489904842E1
2.240858700E1,7.276967468E0,-4.005715073E1,-1.243853394E1,4.257049103E1
2.241856100E1,4.373754730E0,-3.324811020E1,-1.153621033E1,3.546337140E1
2.242853400E1,3.555705872E0,-3.030567902E1,-8.928034058E0,3.179287683E1
2.243850800E1,3.812721405E0,-2.801993225E1,-6.157295837E0,2.894072805E1
2.244848200E1,3.392096100E0,-2.813803665E1,-3.366349640E0,2.854098338E1
2.245845500E1,3.124153290E0,-2.647364777E1,-2.114353180E0,2.674107046E1
2.246842900E1,3.544179840E0,-2.231065475E1,-1.913770294E0,2.267132645E1
2.247840300E1,3.889362030E0,-1.815963684E1,-1.171014862E0,1.860835358E1
2.248837600E1,4.532424774E0,-1.517813690E1,-1.569635925E0,1.591799206E1
2.249835000E1,4.707261200E0,-1.275796967E1,-1.885928192E0,1.372883182E1
2.250832400E1,4.518952789E0,-1.049781967E1,-2.382745056E0,1.167487157E1
2.251829700E1,4.158352661E0,-8.434959412E0,-3.145558777E0,9.916399404E0
2.252827100E1,4.016298065E0,-6.146667938E0,-3.570674744E0,8.164673601E0
2.253824500E1,3.330574036E0,-3.957470398E0,-3.698059845E0,6.358454370E0
2.254821800E1,1.305285645E0,-3.124003601E0,-3.141966248E0,4.618995672E0
2.255819200E1,-1.326990509E0,-2.758463745E0,-1.559606781E0,3.435462029E0
2.256816550E1,-2.777623901E0,-2.265239410E0,-4.222718811E-1,3.608991225E0
2.257813850E1,-2.780467987E0,-1.871258698E0,1.850152588E-1,3.356611682E0
2.258811250E1,-2.083217926E0,-1.229692841E0,3.528163147E-1,2.444671913E0
2.259808650E1,-1.478026428E0,-5.004093933E-1,-2.401007080E-1,1.578803355E0
2.260805950E1,-1.249451752E0,-1.193019104E-1,-7.863148499E-1,1.481098805E0
2.261803350E1,-1.115480347E0,5.104385376E-2,-1.144370270E0,1.598901246E0
2.262800750E1,-9.431886292E-1,1.823208618E-1,-1.434467010E0,1.726424424E0
2.263798050E1,-7.584727478E-1,3.743714905E-1,-2.471211090E0,2.611956962E0
2.264795450E1,1.640588379E-1,5.444178772E-1,-8.429570618E0,8.448725758E0
2.265792850E1,8.391549683E-1,5.493576050E-1,-8.856782227E0,8.913392522E0
2.266790150E1,7.391629028E-1,1.240919495E-1,-4.317172394E0,4.381750573E0
2.267787550E1,7.577243042E-1,-5.502557373E-1,1.793570251E0,2.023319487E0
2.268784950E1,6.421646118E-1,-5.315446472E-1,5.650300140E0,5.711462753E0
2.269782250E1,1.206491089E-1,-3.191363525E-1,3.797602844E0,3.812898055E0
2.270779650E1,-5.298980713E-2,-8.966354370E-2,2.243983612E0,2.246399324E0
2.271777050E1,5.972579956E-2,1.628613281E-1,1.353335724E0,1.364407771E0
2.272774350E1,1.589694214E-1,8.337661743E-2,7.370672607E-1,7.586112866E-1
2.273771750E1,2.011816406E-1,-1.898052979E-1,2.978805542E-2,2.781859663E-1
2.274769150E1,3.532653809E-2,-3.191363525E-1,-1.477427673E0,1.511915509E0
2.275766450E1,-3.808081055E-1,-4.206253052E-1,-2.795586548E0,2.852585600E0
2.276763850E1,-5.854325867E-1,-6.053411865E-1,-3.317401428E0,3.422619100E0
2.277761150E1,-1.901046753E-2,-9.400451660E-1,-2.779120789E0,2.933864119E0
2.278758550E1,1.408121796E0,-1.198557587E0,-3.535647583E-1,1.882645829E0
2.279755950E1,2.651585999E0,-1.978735199E0,1.211580505E0,3.523383121E0
2.280753250E1,3.244503021E0,-4.052073669E0,1.520238647E0,5.408994955E0
2.281750650E1,3.755839691E0,-5.810916138E0,-2.188449097E-1,6.922497471E0
2.282748050E1,4.615801392E0,-1.083806213E1,-3.961062927E0,1.242816289E1
2.283745450E1,5.209017792E0,-1.906645111E1,-2.584675140E0,1.993348865E1
2.284742750E1,7.384893036E0,-3.063155136E1,-2.972368927E0,3.164906888E1
2.285740150E1,1.070139633E1,-4.291126556E1,-9.265731812E0,4.518573206E1
2.286737550E1,7.612719269E0,-4.209680923E1,-1.359248428E1,4.488708580E1
2.287734850E1,1.599873047E0,-3.419818451E1,-1.293310547E1,3.659700308E1
2.288732250E1,-1.519340515E-1,-3.097433853E1,-8.903335419E0,3.222890183E1
2.289729550E1,1.349144440E0,-2.798430634E1,-4.553530884E0,2.838443650E1
2.290726950E1,3.755989380E0,-2.712973343E1,-3.254083099E0,2.758113393E1
2.291724350E1,5.836363220E0,-2.693858093E1,-2.473905487E0,2.767436515E1
2.292721650E1,8.096213837E0,-2.473875549E1,-3.273243256E0,2.623487799E1
2.293719050E1,9.112600250E0,-2.135968231E1,-3.760929108E0,2.352488256E1
2.294716450E1,8.757388916E0,-1.810964081E1,-4.145778809E0,2.053870572E1
2.295713750E1,8.552165680E0,-1.491902573E1,-4.578528900E0,1.779549924E1
2.296711150E1,6.650669861E0,-1.253792725E1,-4.310286713E0,1.483272061E1
2.297708550E1,3.976181488E0,-1.100286942E1,-3.650907898E0,1.225570410E1
2.298705850E1,1.857487335E0,-9.595645752E0,-3.421884155E0,1.035548008E1
2.299703250E1,-4.233197021E-1,-7.649243317E0,-3.268602905E0,8.329098861E0
2.300700650E1,-2.464774475E0,-6.000422058E0,-2.814297638E0,7.071099581E0
2.301697950E1,-3.658242645E0,-5.105283508E0,-1.752854919E0,6.520671692E0
2.302695350E1,-3.914509735E0,-3.950285339E0,-6.060896301E-1,5.594236799E0
2.303692750E1,-3.036585388E0,-2.580334167E0,-7.723937988E-2,3.985591695E0
2.304690050E1,-2.249971161E0,-1.362017670E0,3.610491943E-1,2.654772849E0
2.305687450E1,-1.836830292E0,-3.829037476E-1,1.829196167E-1,1.885210966E0
2.306684850E1,-1.318458252E0,2.170486450E-1,-6.795867920E-1,1.499093221E0
2.307682150E1,-7.110214233E-1,6.375242615E-1,-1.491498413E0,1.771032514E0
2.308679550E1,-2.195933533E-1,1.066232758E0,-2.619702301E0,2.836884502E0
2.309676950E1,9.086105347E-2,1.441203003E0,-4.222120056E0,4.462243785E0
2.310674250E1,1.833686829E-1,1.508263550E0,-4.276906128E0,4.538767348E0
2.311671650E1,2.871029663E-1,1.360969849E0,-3.156486053E0,3.449358092E0
2.312669050E1,6.406677246E-1,1.256936188E0,-2.146985321E0,2.569025045E0
2.313666350E1,1.152453461E0,1.072519684E0,-1.169368286E0,1.961088891E0
2.314663750E1,1.272952881E0,4.391867065E-1,-3.284170532E-1,1.386056190E0
2.315661150E1,8.581654358E-1,-2.005828857E-1,2.567161560E-1,9.179240677E-1
2.316658450E1,3.794609070E-1,-6.012995911E-1,5.382806396E-1,8.917947214E-1
2.317655850E1,9.999206543E-2,-8.039781189E-1,2.823129272E-1,8.579509413E-1
2.318653250E1,9.849517822E-2,-1.043180695E0,-2.966830444E-1,1.089012438E0
2.319650550E1,4.520599365E-2,-1.172362061E0,-5.439688110E-1,1.293204721E0
2.320647950E1,-2.216889954E-1,-1.110540619E0,-3.598516846E-1,1.188250694E0
2.321645350E1,-1.648072815E-1,-1.045875092E0,2.157014465E-1,1.080529158E0
2.322642650E1,3.408412170E-1,-1.071920929E0,5.391787720E-1,1.247357592E0
2.323640050E1,8.241860962E-1,-1.190324707E0,6.616241455E-2,1.449321598E0
2.324637450E1,1.189576263E0,-1.466949463E0,-4.016148376E-1,1.930887591E0
2.325634750E1,1.349593506E0,-2.146685944E0,4.938230896E-1,2.583316553E0
2.326632150E1,1.123862915E0,-3.308120728E0,1.105900269E0,3.664661786E0
2.327629550E1,1.579066315E0,-4.378095703E0,7.676037598E-1,4.717031688E0
2.328626850E1,2.823428650E0,-6.192023621E0,1.273851013E0,6.923554164E0
2.329624250E1,5.746100922E0,-1.006641678E1,-7.988887024E-1,1.161846142E1
2.330621650E1,9.946067047E0,-1.871887390E1,-3.003204803E0,2.140887033E1
2.331618950E1,1.122680374E1,-3.067690704E1,1.556762695E-2,3.266671074E1
2.332616350E1,9.365125122E0,-3.826896927E1,-3.989653473E0,3.959970849E1
2.333613750E1,6.754703522E0,-3.536979813E1,-6.988517303E0,3.668089439E1
2.334611050E1,1.954934692E0,-3.384312286E1,-1.256082962E1,3.615180736E1
2.335608450E1,-2.445764008E0,-3.446717514E1,-1.417552185E1,3.734853871E1
2.336605850E1,-1.585652618E0,-3.245490967E1,-1.122171432E1,3.437677018E1
2.337603150E1,1.750759277E0,-3.133059769E1,-6.351591797E0,3.201584339E1
2.338600550E1,4.942721558E0,-2.993744476E1,-2.555036774E0,3.045011179E1
2.339597950E1,6.669081573E0,-2.679038910E1,-1.623374176E0,2.765568551E1
2.340595250E1,6.793472900E0,-2.281360886E1,-3.179089050E0,2.401496680E1
2.341592650E1,6.087241516E0,-1.866678223E1,-3.261268158E0,1.990324441E1
2.342590050E1,5.886958008E0,-1.500868927E1,-3.150947571E0,1.642697473E1
2.343587350E1,6.217620392E0,-1.204260727E1,-3.713028717E0,1.405239394E1
2.344584750E1,6.474785614E0,-9.322314148E0,-4.051923981E0,1.205182467E1
2.345582150E1,6.212980042E0,-7.183711395E0,-4.484823761E0,1.050335540E1
2.346579450E1,5.071753235E0,-6.353986816E0,-4.014352112E0,9.067020030E0
2.347576850E1,2.724634094E0,-6.185137939E0,-1.562301178E0,6.936883108E0
2.348574250E1,-1.526824951E-1,-5.734874268E0,7.750881958E-1,5.789028979E0
2.349571550E1,-2.373164978E0,-4.592150574E0,1.303788757E0,5.331005912E0
2.350568950E1,-3.496279449E0,-3.090772705E0,1.258582764E0,4.833309061E0
2.351566350E1,-3.143463135E0,-1.482666779E0,7.018904114E-1,3.545745536E0
2.352563650E1,-1.977238312E0,-2.851570129E-1,-6.286926270E-2,1.998684169E0
2.353561050E1,-1.009351044E0,3.797602844E-1,-3.653901672E-1,1.138647170E0
2.354558450E1,-5.605842590E-1,8.228388977E-1,-1.423240356E0,1.736931684E0
2.355555750E1,-6.727011108E-1,2.205214233E0,-7.840545502E0,8.172493522E0
2.356553104E1,-1.246757355E0,2.614463196E0,-6.809339905E0,7.399792676E0
2.357550404E1,-2.071242828E0,1.843566284E0,1.225501556E0,3.031606433E0
2.358547804E1,-3.002905426E0,1.470841370E0,3.361858978E0,4.741614822E0
2.359545204E1,-2.757864990E0,9.041198730E-1,2.236648865E0,3.664130210E0
2.360542504E1,-1.323697357E0,1.676513672E-1,1.423988800E0,1.951416352E0
2.361539904E1,-3.333567810E-1,-1.860630798E-1,7.650590515E-1,8.550213830E-1
2.362537304E1,1.673519897E-1,-1.884580994E-1,3.233276367E-1,4.099559786E-1
2.363534604E1,3.815565491E-1,-4.420307922E-1,-2.968327332E-1,6.550467868E-1
2.364532004E1,4.243675232E-1,-6.993457031E-1,-1.458716583E0,1.672431247E0
2.365529404E1,4.809498596E-1,-7.836204529E-1,-2.344275055E0,2.518134094E0
2.366526704E1,5.010081482E-1,-5.360353088E-1,-1.904639282E0,2.041076631E0
2.367524104E1,3.481759644E-1,-1.185534668E-1,-1.034648438E0,1.098079604E0
2.368521504E1,3.562591553E-2,2.980302429E-1,-7.568261719E-1,8.141726389E-1
2.369518804E1,-3.082090759E-1,5.548960876E-1,-9.933343506E-1,1.178819594E0
2.370516204E1,-2.929408264E-1,4.351451111E-1,-1.448687439E0,1.540733881E0
2.371513604E1,1.315763855E-1,-1.850152588E-1,-1.770667877E0,1.785163220E0
2.372510904E1,9.566606140E-1,-8.500822449E-1,-1.156944122E0,1.725212757E0
2.373508304E1,2.187401276E0,-1.581161957E0,1.492396545E-1,2.703159253E0
2.374505704E1,4.340523834E0,-3.780837708E0,-1.286574554E0,5.898317981E0
2.375503004E1,6.411467285E0,-5.866899719E0,1.017883301E-1,8.691247662E0
2.376500404E1,5.786367188E0,-8.394393768E0,3.271896057E0,1.070762326E1
2.377497804E1,6.098767548E0,-1.298160461E1,-2.179018707E0,1.450741695E1
2.378495104E1,8.630303192E0,-1.991892838E1,-4.036805420E0,2.208034508E1
2.379492504E1,6.619235229E0,-3.219370285E1,4.251009979E0,3.314090922E1
2.380489904E1,5.775589600E0,-4.562931335E1,-1.333277435E0,4.601270804E1
2.381487204E1,3.994293823E0,-4.413317459E1,-1.369846390E1,4.638253330E1
2.382484604E1,1.593885498E0,-3.375735123E1,-1.284913010E1,3.615521231E1
2.383482004E1,-5.536985779E-1,-3.098526581E1,-6.067931671E0,3.157868069E1
2.384479304E1,6.800358582E-1,-2.799837708E1,-7.030879211E-1,2.801545824E1
2.385476704E1,3.142265625E0,-2.666809341E1,-8.216413879E-1,2.686514720E1
2.386474104E1,4.751868439E0,-2.647903656E1,-3.549119568E-1,2.690437870E1
2.387471404E1,5.992787933E0,-2.481973709E1,-1.661544800E-2,2.553298127E1
2.388468804E1,7.035968628E0,-2.210183899E1,-7.402107239E-1,2.320655194E1
2.389466204E1,7.406897278E0,-1.913800232E1,-2.330054626E0,2.065319381E1
2.390463504E1,7.714956665E0,-1.621308472E1,-3.443289642E0,1.828225686E1
2.391460904E1,7.645800476E0,-1.346869171E1,-4.332889709E0,1.608222169E1
2.392458304E1,6.977590027E0,-1.061831909E1,-5.161566467E0,1.371412525E1
2.393455604E1,5.588179321E0,-7.732619934E0,-4.445605316E0,1.052542473E1
2.394453004E1,3.570674744E0,-5.556595001E0,-3.758983154E0,7.599698710E0
2.395450404E1,5.912704468E-2,-5.491779785E0,-2.246528320E0,5.933804067E0
2.396447704E1,-3.368594971E0,-6.388115845E0,2.514770508E-1,7.226250537E0
2.397445104E1,-5.733527069E0,-6.001769257E0,1.101858673E0,8.373091388E0
2.398442504E1,-6.315217438E0,-4.437971191E0,1.594184875E0,7.881559807E0
