"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.124997192E1,-1.998793488E0,-1.109537704E1,-3.078947296E0,1.168685089E1
2.125994392E1,-1.679806824E0,-1.105810455E1,-3.826043701E-1,1.119150631E1
2.126991692E1,-1.228944397E0,-1.016850449E1,8.149053955E-1,1.027486538E1
2.127988892E1,-5.733078003E-2,-8.328381042E0,8.268804932E-1,8.369525014E0
2.128986192E1,2.887495422E-1,-6.730004883E0,8.934919739E-1,6.795194620E0
2.129983392E1,8.680448914E-1,-5.065615997E0,6.456074524E-1,5.179843274E0
2.130980692E1,1.766775970E0,-3.904480591E0,1.162482605E0,4.440476531E0
2.131977892E1,1.850152588E0,-2.972518616E0,7.466473389E-1,3.580001923E0
2.132975192E1,2.008223877E0,-2.393822021E0,5.909710693E-1,3.180030474E0
2.133972392E1,2.628683624E0,-1.777254181E0,9.865983582E-1,3.322948441E0
2.134969692E1,2.763104095E0,-1.326541443E0,1.353036346E0,3.350397558E0
2.135966892E1,2.586172028E0,-1.324146423E0,1.409319305E0,3.229215139E0
2.136964192E1,2.361040192E0,-1.672771454E0,1.217418365E0,3.139232804E0
2.137961392E1,1.911674652E0,-2.327659607E0,8.777746582E-1,3.137353594E0
2.138958692E1,2.042801971E0,-2.080074463E0,1.570234680E-1,2.919658548E0
2.139955992E1,2.002236328E0,-1.888023834E0,-3.718267822E-1,2.777019890E0
2.140953192E1,1.667532349E0,-2.355950775E0,-8.650511169E-1,3.013217819E0
2.141950492E1,1.318907318E0,-2.987936554E0,-1.914219360E0,3.785699027E0
2.142947692E1,6.620732117E-1,-3.559897156E0,-3.594624939E0,5.102209046E0
2.143944992E1,4.851411438E-1,-4.243974609E0,-5.352868652E0,6.848349087E0
2.144942192E1,1.460662537E0,-5.450465698E0,-6.375392303E0,8.513914399E0
2.145939492E1,1.422641602E0,-7.182813263E0,-8.209977264E0,1.100092915E1
2.146936692E1,2.338137817E0,-9.391170959E0,-1.127560226E1,1.485934678E1
2.147933992E1,3.968547363E0,-1.251068390E1,-1.394589935E1,1.915084041E1
2.148931192E1,4.096231842E0,-1.683863388E1,-1.433329376E1,2.248915330E1
2.149928492E1,2.133513336E0,-2.013927017E1,-1.273117538E1,2.392122298E1
2.150925692E1,-1.097218323E0,-1.953527618E1,-1.044557831E1,2.217974323E1
2.151922992E1,-2.166145477E0,-1.625170441E1,-8.479566650E0,1.845841632E1
2.152920192E1,-1.962568817E0,-1.268073029E1,-6.918912048E0,1.457820088E1
2.153917492E1,-1.345252533E0,-8.934919739E0,-5.836961975E0,1.075698007E1
2.154914692E1,-6.221063232E-1,-5.620961151E0,-6.329138489E0,8.487650709E0
2.155911992E1,3.427871704E-1,-3.463497620E0,-8.631500702E0,9.306778346E0
2.156909192E1,5.303471375E-1,-5.152435455E0,-9.097182312E0,1.046840892E1
2.157906492E1,1.537303162E-1,-1.003513184E1,-4.694537659E0,1.107999042E1
2.158903792E1,3.174897766E0,-1.410292282E1,-1.284329224E-1,1.445644849E1
2.159900992E1,6.818620605E0,-1.629466507E1,5.411247253E-1,1.767208286E1
2.160898292E1,8.072712708E0,-1.589933716E1,-3.198847961E-1,1.783423502E1
2.161895492E1,6.788084106E0,-1.283236496E1,-1.554217987E0,1.460011198E1
2.162892792E1,5.308860168E0,-9.387279053E0,-3.653751984E0,1.138661090E1
2.163889992E1,7.110064545E0,-6.529571686E0,-1.520088959E0,9.772358706E0
2.164887292E1,9.135203247E0,-2.600991211E0,2.447560272E0,9.808549583E0
2.165884492E1,8.995393982E0,-5.837860107E-1,9.898915100E-1,9.068506172E0
2.166881792E1,7.544610901E0,-1.445693665E0,-7.319778442E-1,7.716668671E0
2.167878992E1,4.168531494E0,-4.910239105E0,-8.346643066E-1,6.494903186E0
2.168876292E1,8.547225952E-1,-9.908944244E0,3.287164307E-1,9.951169843E0
2.169873492E1,-5.792953491E-1,-1.349054626E1,2.547402649E0,1.374116741E1
2.170870792E1,-2.731819153E-1,-1.332693649E1,4.576582947E0,1.409350830E1
2.171868092E1,9.714797974E-2,-1.322245377E1,4.090094604E0,1.384093910E1
2.172865292E1,-5.120851135E-1,-1.464913696E1,2.269430695E0,1.483272600E1
2.173862592E1,-1.959724731E0,-1.649345169E1,1.986369324E-1,1.661065701E1
2.174859792E1,-2.694247284E0,-1.663655411E1,-1.860630798E0,1.695570252E1
2.175857092E1,-8.008346558E-1,-1.360640533E1,-1.263971558E0,1.368843404E1
2.176854292E1,9.666897583E-1,-1.045156586E1,-8.195457458E-1,1.052812297E1
2.177851592E1,1.180744629E0,-9.460177460E0,-1.285077667E0,9.619799377E0
2.178848792E1,9.536668396E-1,-9.079219666E0,-1.326092377E0,9.224978654E0
2.179846092E1,1.397493896E0,-8.455167389E0,-1.370549927E0,8.678781704E0
2.180843292E1,1.999990997E0,-8.228838043E0,-1.054706726E0,8.533823634E0
2.181840592E1,2.566562805E0,-8.321794739E0,-4.090992737E-1,8.718192159E0
2.182837792E1,2.210752716E0,-8.443042603E0,1.648072815E-1,8.729235786E0
2.183835092E1,1.477577362E0,-8.542286224E0,-2.781216431E-1,8.673594436E0
2.184832392E1,7.301815796E-1,-8.591833191E0,-5.300477600E-1,8.639080585E0
2.185829592E1,5.972579956E-2,-8.376131744E0,-1.231938171E-1,8.377250557E0
2.186826892E1,-1.317260742E-1,-8.485404510E0,-8.158035278E-2,8.486819005E0
2.187824092E1,-2.634521484E-2,-8.429271240E0,-8.924441528E-1,8.476424027E0
2.188821392E1,3.370989990E-1,-8.655899963E0,-9.602531433E-1,8.715522131E0
2.189818592E1,8.580157471E-1,-8.891809387E0,-2.086361389E0,9.173514542E0
2.190815892E1,9.388476562E-1,-9.436227264E0,-2.554737396E0,9.820921702E0
2.191813092E1,9.547146606E-1,-9.549391937E0,-2.334096222E0,9.876759166E0
2.192810392E1,1.545536041E0,-8.929680634E0,-2.284100189E0,9.345854244E0
2.193807592E1,2.191891937E0,-7.941286011E0,-1.969604187E0,8.470404620E0
2.194804892E1,2.567311249E0,-7.489375763E0,-1.518442383E0,8.061482719E0
2.195802092E1,2.464475098E0,-7.299570465E0,-1.341510315E0,7.820295161E0
2.196799392E1,1.907782745E0,-7.419321442E0,-9.231303406E-1,7.716095858E0
2.197796692E1,1.288819885E0,-8.216563568E0,-6.134243774E-1,8.339620077E0
2.198793892E1,6.487509155E-1,-9.180858307E0,-4.177812195E-1,9.213228432E0
2.199791192E1,-6.706054688E-2,-1.010623398E1,-1.558259583E-1,1.010765769E1
2.200788392E1,-7.982899475E-1,-1.065843567E1,2.585124207E-1,1.069141461E1
2.201785692E1,-1.290466461E0,-1.083761307E1,-4.655319214E-2,1.091427175E1
2.202782892E1,-1.235231323E0,-1.065604065E1,-1.076561279E0,1.078127928E1
2.203780192E1,-5.197192383E-1,-1.019754410E1,-2.145189056E0,1.043368822E1
2.204777392E1,1.785786438E-1,-9.795180817E0,-2.800376587E0,1.018918871E1
2.205774692E1,1.484912109E-1,-9.460776215E0,-2.723735962E0,9.846170515E0
2.206771892E1,-3.573069763E-1,-9.919123077E0,-1.717378693E0,1.007303631E1
2.207769192E1,-1.082698517E0,-1.080423248E1,-6.557862854E-1,1.087813087E1
2.208766492E1,-1.205592957E0,-1.121437958E1,1.098715210E-1,1.127953170E1
2.209763692E1,-1.451980591E0,-1.116019226E1,-8.405021667E-1,1.128559182E1
2.210760992E1,-1.123114471E0,-1.117635864E1,-2.945724335E0,1.161247908E1
2.211758192E1,-8.117619324E-1,-1.105047043E1,-4.593797150E0,1.199478330E1
2.212755492E1,-8.440946960E-1,-1.093550949E1,-4.703518982E0,1.193402508E1
2.213752692E1,-7.578739929E-1,-1.092308533E1,-3.098257141E0,1.137925144E1
2.214749992E1,8.517288208E-2,-1.099403778E1,-1.307231598E0,1.107180995E1
2.215747192E1,1.356778564E0,-1.102277802E1,-9.797126770E-1,1.114909504E1
2.216744492E1,2.140848083E0,-1.108190506E1,-2.318827972E0,1.152253503E1
2.217741792E1,2.991828461E0,-1.101708984E1,-2.722239075E0,1.173617875E1
2.218738992E1,2.995420990E0,-1.123922791E1,-9.268725586E-1,1.166841393E1
2.219736292E1,4.486021271E0,-1.311692322E1,-1.442849579E0,1.393771418E1
2.220733529E1,5.420378265E0,-1.511182480E1,-2.496807861E0,1.624751670E1
2.221730829E1,5.689368896E0,-1.577419739E1,-1.762135620E0,1.686117859E1
2.222728029E1,5.766757965E0,-1.632325562E1,-5.566923523E-1,1.732091446E1
2.223725329E1,5.117857361E0,-1.724039841E1,-5.538482666E-3,1.798398821E1
2.224722529E1,5.551804962E0,-1.707409424E1,2.254312134E-1,1.795544629E1
2.225719829E1,5.769751740E0,-1.668804703E1,2.230361938E-2,1.765733406E1
2.226717029E1,4.919370117E0,-1.613255219E1,-9.065148926E-1,1.689026973E1
2.227714329E1,4.140539703E0,-1.508413239E1,-2.944676514E0,1.591685392E1
2.228711629E1,3.349434814E0,-1.393766647E1,-3.861819305E0,1.484556865E1
2.229708829E1,4.006568298E0,-1.270991959E1,-2.035916290E0,1.348108306E1
2.230706129E1,4.618645477E0,-1.149205215E1,3.960763550E-1,1.239177248E1
2.231703329E1,4.481979675E0,-1.089898544E1,2.041903839E0,1.196015873E1
2.232700629E1,4.017794952E0,-1.069495972E1,9.078620911E-1,1.146076146E1
2.233697829E1,3.735781403E0,-1.081216599E1,-2.461331635E0,1.170116017E1
2.234695129E1,3.583697662E0,-1.143861328E1,-2.686762848E0,1.228427683E1
2.235692329E1,3.059787140E0,-1.082219513E1,-2.053429871E0,1.143235667E1
2.236689629E1,2.335892487E0,-9.690249023E0,-2.299218750E-1,9.970465582E0
2.237686929E1,1.951940918E0,-8.018076324E0,9.692344666E-1,8.308973266E0
2.238684129E1,1.466650085E0,-7.131769409E0,1.123862915E0,7.367242716E0
2.239681429E1,8.961863708E-1,-6.901847534E0,-5.164260864E-2,6.959979623E0
2.240678629E1,2.272274780E-1,-6.588698730E0,-1.284628601E0,6.716610301E0
2.241675929E1,-1.047821045E-2,-5.343288574E0,-1.252146149E0,5.488051800E0
2.242673129E1,-1.347198486E-3,-3.775897980E0,-1.266516266E0,3.982646208E0
2.243670429E1,-1.366658020E-1,-2.781216431E0,-1.501527557E0,3.163609866E0
2.244667629E1,-2.710862732E-1,-2.103126526E0,-9.556127930E-1,2.325902999E0
2.245664929E1,1.339714050E-1,-1.514251099E0,-3.564088440E-1,1.561387841E0
2.246662229E1,8.687933350E-1,-1.045126648E0,1.484912109E-1,1.367165392E0
2.247659429E1,1.020877075E0,-7.664062500E-1,4.270619202E-1,1.346087080E0
2.248656729E1,8.663983154E-1,-6.441105652E-1,2.953358459E-1,1.119262133E0
2.249653929E1,1.057101746E0,-8.678952026E-1,3.008743286E-2,1.368068506E0
2.250651229E1,1.085991669E0,-1.480870514E0,-3.787124634E-1,1.875040936E0
2.251648429E1,8.506809998E-1,-1.771116943E0,-9.729766846E-1,2.192532102E0
2.252645729E1,4.435276794E-1,-1.918111267E0,-1.876946869E0,2.720073011E0
2.253642929E1,-5.763015747E-2,-2.375410309E0,-3.123404846E0,3.924481266E0
2.254640229E1,-2.128573608E-1,-3.243006134E0,-4.206702118E0,5.315895009E0
2.255637429E1,-6.228547668E-1,-4.954097900E0,-5.794001312E0,7.648626365E0
2.256634729E1,-6.119274902E-1,-7.602989502E0,-8.443341980E0,1.137848533E1
2.257632029E1,-2.031275940E-1,-1.017973114E1,-1.203676941E1,1.576553217E1
2.258629229E1,4.107458496E-1,-1.328143112E1,-1.508652740E1,2.010394076E1
2.259626529E1,1.756597137E0,-1.670226746E1,-1.567330719E1,2.297180729E1
2.260623729E1,2.901865540E0,-1.828283066E1,-1.424303146E1,2.335694042E1
2.261621029E1,3.393742676E0,-1.631562149E1,-1.243374390E1,2.079218558E1
2.262618229E1,4.128863983E0,-1.252744904E1,-1.021326141E1,1.668218229E1
2.263615529E1,4.731510773E0,-9.794731750E0,-7.894433441E0,1.344046292E1
2.264612729E1,4.469705200E0,-7.671247559E0,-5.591472473E0,1.049241955E1
2.265610029E1,3.853436737E0,-5.499413910E0,-4.112248535E0,7.874205741E0
2.266607229E1,3.303031311E0,-3.543730774E0,-4.152215424E0,6.380355520E0
2.267604529E1,3.783681793E0,-3.666176147E0,-5.890101471E0,7.902555966E0
2.268601829E1,5.559888153E0,-7.644303589E0,-6.600075073E0,1.152860463E1
2.269599029E1,6.440656586E0,-1.179756683E1,-5.086422729E0,1.437137212E1
2.270596329E1,7.555538177E0,-1.441397598E1,-2.527494049E0,1.646927706E1
2.271593529E1,9.251511383E0,-1.499297195E1,-1.585802307E0,1.768882246E1
2.272590829E1,7.897427216E0,-1.419348450E1,-2.903661804E0,1.650017002E1
2.273588029E1,3.925586700E0,-1.223001755E1,-2.835852814E0,1.315392038E1
2.274585329E1,1.319955139E0,-1.036564453E1,-2.201472015E0,1.067873341E1
2.275582529E1,4.701722717E-1,-8.764274597E0,5.125341797E-1,8.791829301E0
2.276579829E1,1.994751892E0,-6.371650085E0,2.371817780E0,7.085370809E0
2.277577129E1,2.126178589E0,-5.248385925E0,1.720073090E0,5.918178913E0
2.278574329E1,1.585802307E0,-6.597081299E0,1.014290771E0,6.860396227E0
2.279571629E1,8.957373047E-1,-8.590036926E0,2.914439392E-1,8.641528758E0
2.280568829E1,4.204756165E-1,-1.027238846E1,7.527845764E-1,1.030851342E1
2.281566129E1,6.839277649E-1,-1.111573471E1,2.504292297E0,1.141484977E1
2.282563329E1,1.366059265E0,-1.152648056E1,2.886896667E0,1.196077106E1
2.283560629E1,1.491049347E0,-1.247041763E1,1.590891724E0,1.265960033E1
2.284557829E1,3.162922668E-1,-1.365280884E1,-1.147214355E0,1.370457335E1
2.285555129E1,1.074765015E-1,-1.375220215E1,-3.130440216E0,1.410440609E1
2.286552329E1,1.116378479E0,-1.248433868E1,-2.668500824E0,1.281506574E1
2.287549629E1,1.960173798E0,-1.064795746E1,-1.756896515E0,1.096849874E1
2.288546929E1,3.019221497E0,-9.145831146E0,-1.715881805E0,9.782953346E0
2.289544129E1,3.843257904E0,-8.420289917E0,-1.482666779E0,9.373911370E0
2.290541429E1,4.407285004E0,-8.164322205E0,-1.232985992E0,9.359517756E0
2.291538629E1,4.499942322E0,-8.461005249E0,-1.022373962E0,9.637600284E0
2.292535929E1,3.465892639E0,-8.710087280E0,-5.147795105E-1,9.388451958E0
2.293533129E1,2.426154785E0,-8.760382690E0,-4.038601685E-1,9.099100778E0
2.294530429E1,1.517244873E0,-8.852740631E0,-3.927832031E-1,8.990401956E0
2.295527629E1,7.770341492E-1,-9.073381805E0,-2.216889954E-1,9.109291162E0
2.296524929E1,1.190025330E-1,-9.047934723E0,2.683918762E-1,9.052696756E0
2.297522229E1,-3.508703613E-1,-9.026828613E0,5.327421570E-1,9.049340254E0
2.298519429E1,-4.402345276E-1,-9.037306824E0,8.659492493E-1,9.089366819E0
2.299516729E1,-6.330335999E-1,-8.945697327E0,8.162525940E-1,9.005137450E0
2.300513929E1,-9.246272278E-1,-8.963360596E0,6.623725891E-1,9.035236916E0
2.301511229E1,-1.567540283E0,-9.249415741E0,8.161029053E-1,9.416734999E0
2.302508429E1,-1.444196777E0,-9.437724152E0,-8.557704163E-1,9.585858569E0
2.303505729E1,-1.072819061E0,-9.441017303E0,-1.494941254E0,9.618658837E0
2.304502929E1,-4.559518433E-1,-9.254654846E0,-1.954036560E0,9.469677253E0
2.305500229E1,1.225950623E-1,-8.716374207E0,-1.763033752E0,8.893733573E0
2.306497529E1,3.228785706E-1,-8.266559601E0,-1.514700165E0,8.410384937E0
2.307494729E1,6.183641052E-1,-8.152945862E0,-1.362915802E0,8.289176067E0
2.308492029E1,9.334588623E-1,-8.238567810E0,-1.355880432E0,8.401413974E0
2.309489229E1,9.693841553E-1,-8.355774078E0,-9.113049316E-1,8.461036743E0
2.310486529E1,8.800199890E-1,-8.666527863E0,-2.875520325E-1,8.715837685E0
2.311483729E1,7.222480774E-1,-9.221723328E0,4.834945679E-2,9.250089788E0
2.312481029E1,4.436773682E-1,-9.511371002E0,6.286926270E-2,9.521921051E0
2.313478229E1,2.028282166E-1,-9.774224396E0,-4.224215698E-1,9.785450516E0
2.314475529E1,-1.731898499E-1,-1.008991791E1,-1.328637085E0,1.017849275E1
2.315472829E1,-6.026467896E-1,-1.046039749E1,-1.622476044E0,1.060261889E1
2.316470029E1,-5.887257385E-1,-1.057925034E1,-8.123606873E-1,1.062671471E1
2.317467329E1,-2.799179077E-2,-1.024245071E1,8.307723999E-2,1.024282588E1
2.318464529E1,5.399272156E-1,-9.757010193E0,1.715432739E-1,9.773443426E0
2.319461829E1,7.012916565E-1,-9.596244507E0,-5.215155029E-1,9.635958543E0
2.320459029E1,3.737727356E-1,-9.703870697E0,-1.040785675E0,9.766680469E0
2.321456304E1,-2.284249878E-1,-9.998308411E0,-1.132694550E0,1.006485698E1
2.322453504E1,-4.252656555E-1,-1.052955368E1,-1.308279419E0,1.061903699E1
2.323450804E1,-8.303233337E-1,-1.028720764E1,-2.168390808E0,1.054599434E1
2.324448104E1,-7.770341492E-1,-1.012958542E1,-3.219205627E0,1.065718385E1
2.325445304E1,-2.992277527E-1,-1.079974182E1,-3.315605164E0,1.130120340E1
2.326442604E1,1.817221069E-1,-1.195324310E1,-2.891387329E0,1.229931560E1
2.327439804E1,1.561253357E-1,-1.307051971E1,-2.637814636E0,1.333495132E1
2.328437104E1,-3.129991150E-1,-1.362092514E1,-2.186353455E0,1.379883008E1
2.329434304E1,-6.738986206E-1,-1.324864929E1,-1.648821259E0,1.336785170E1
2.330431604E1,-3.020718384E-1,-1.190204956E1,-1.745969238E0,1.203322233E1
2.331428804E1,7.177574158E-1,-1.087458618E1,-2.611170044E0,1.120669484E1
2.332426104E1,2.926264801E0,-1.047252228E1,-2.973716125E0,1.127296483E1
2.333423404E1,5.586981812E0,-1.122800125E1,-2.788102112E0,1.284740796E1
2.334420604E1,7.251670074E0,-1.294942154E1,-2.809507599E0,1.510521665E1
2.335417904E1,6.956783295E0,-1.534923111E1,-2.545756073E0,1.704337418E1
2.336415104E1,6.695875854E0,-1.661080765E1,-1.195414124E0,1.794944843E1
2.337412404E1,8.412057037E0,-1.654958496E1,-1.020278320E0,1.859280597E1
2.338409604E1,8.410111084E0,-1.656021286E1,-4.766088867E-1,1.857949877E1
2.339406904E1,5.999374237E0,-1.657443329E1,-3.068618774E-2,1.762683385E1
2.340404104E1,3.706292725E0,-1.600920868E1,4.137396240E-1,1.643783893E1
2.341401404E1,2.623294830E0,-1.513442780E1,5.177732849E-1,1.536882135E1
2.342398704E1,2.866239624E0,-1.394904282E1,3.125500488E-1,1.424390440E1
2.343395904E1,2.529140625E0,-1.301259018E1,4.643344116E-1,1.326422489E1
2.344393204E1,1.987417145E0,-1.275617340E1,2.386038208E-1,1.291227008E1
2.345390404E1,6.328839111E-1,-1.289628204E1,1.381327515E0,1.298548029E1
2.346387704E1,-3.787124634E-2,-1.245260468E1,7.524851990E-1,1.247537700E1
2.347384904E1,-4.444258118E-1,-1.224079514E1,-1.076860657E0,1.229610543E1
2.348382204E1,-4.029620361E-1,-1.231683701E1,-1.537303162E0,1.241894332E1
2.349379504E1,6.285429382E-1,-1.164248932E1,-1.173709259E0,1.171837093E1
2.350376704E1,1.899400177E0,-1.051683014E1,5.718109131E-2,1.068712809E1
2.351374004E1,3.003204803E0,-9.057814178E0,-4.340972900E-2,9.542804681E0
2.352371204E1,2.904859314E0,-8.018375702E0,4.014651489E-1,8.537782546E0
2.353368504E1,2.363135834E0,-6.472091217E0,1.259031830E0,7.004108568E0
2.354365704E1,2.100282440E0,-4.425547028E0,6.242019653E-1,4.938246745E0
2.355363004E1,1.991309052E0,-1.843416595E0,-5.620811462E-1,2.771178756E0
2.356360204E1,1.913321228E0,-2.058219910E-1,-1.795366516E0,2.631824793E0
2.357357504E1,2.691403198E-1,-4.460723877E-1,-2.121089172E0,2.184132863E0
2.358354804E1,-9.777667236E-1,-9.529183960E-1,-8.451425171E-1,1.605723236E0
2.359352004E1,-9.316625977E-1,-1.470092926E0,-4.119433594E-1,1.788537318E0
2.360349304E1,-6.399192810E-1,-1.624871063E0,-2.393522644E-1,1.762666209E0
2.361346504E1,-3.656895447E-1,-1.584754486E0,2.589614868E-2,1.626605740E0
2.362343804E1,-1.878593445E-1,-1.424437866E0,-4.864883423E-2,1.437595589E0
2.363341004E1,3.209326172E-1,-1.209933929E0,-6.559359741E-1,1.413219679E0
2.364338304E1,5.572911072E-1,-9.509724426E-1,-1.366059265E0,1.755289116E0
2.365335504E1,2.547702026E-1,-8.262817383E-1,-1.849404144E0,2.041554568E0
2.366332804E1,4.752616882E-1,-9.783654785E-1,-2.757565613E0,2.964328050E0
2.367330104E1,3.242257690E-1,-1.848356323E0,-3.716022491E0,4.162975691E0
2.368327304E1,-2.993774414E-3,-3.187172241E0,-5.215005341E0,6.111821051E0
2.369324604E1,-3.379971313E-1,-4.738097076E0,-6.628815308E0,8.155059678E0
2.370321804E1,-3.873944092E-1,-6.849007416E0,-8.627309418E0,1.102222504E1
2.371319104E1,-6.713539124E-1,-9.541308746E0,-1.271111710E1,1.590785298E1
2.372316304E1,1.166374512E0,-1.345447128E1,-1.504715927E1,2.021880880E1
2.373313604E1,3.326083374E0,-1.794558197E1,-1.582554062E1,2.415687229E1
2.374310904E1,6.058650970E0,-2.042278061E1,-1.483894226E1,2.596134486E1
2.375308104E1,7.129374390E0,-1.758812531E1,-1.155941208E1,2.222138921E1
2.376305404E1,6.060447235E0,-1.207074875E1,-8.843160553E0,1.614414707E1
2.377302604E1,5.068011017E0,-7.994425507E0,-7.619904327E0,1.215148208E1
2.378299904E1,4.003873901E0,-4.794230347E0,-6.439758453E0,8.971406789E0
2.379297104E1,3.277135162E0,-3.564537506E0,-5.551505585E0,7.366461617E0
2.380294404E1,4.250111847E0,-6.979086914E0,-4.353995819E0,9.258962386E0
2.381291604E1,6.411616974E0,-1.262339951E1,-1.375789032E0,1.422504280E1
2.382288904E1,9.058712311E0,-1.614108444E1,1.197360077E0,1.854800655E1
2.383286204E1,8.873098297E0,-1.650033737E1,-1.670077057E0,1.880909791E1
2.384283404E1,4.583169250E0,-1.462698303E1,-3.826193390E0,1.579853882E1
2.385280704E1,2.032772827E-1,-1.187630310E1,-3.504512329E0,1.238424417E1
2.386277904E1,-1.436113586E0,-8.939111023E0,3.471281433E-1,9.060387743E0
2.387275204E1,1.296304321E0,-5.423521729E0,4.394711151E0,7.099892882E0
2.388272404E1,3.610641632E0,-4.118685150E0,8.653504944E-1,5.545189973E0
2.389269704E1,4.466112671E0,-5.193450165E0,-1.670675812E0,7.050478329E0
2.390267004E1,3.970792694E0,-7.831564178E0,-7.450007629E-1,8.812242520E0
2.391264204E1,2.809357910E0,-1.055051010E1,1.365909576E0,1.100324789E1
2.392261504E1,1.604663086E0,-1.225366837E1,2.547702026E0,1.261816618E1
2.393258704E1,1.558259583E0,-1.248224304E1,3.506009216E0,1.305858587E1
2.394256004E1,1.742227020E0,-1.216475327E1,3.901935883E0,1.289347434E1
2.395253204E1,1.036893768E0,-1.258582764E1,2.542313232E0,1.288183071E1
2.396250504E1,-5.721102905E-1,-1.312665298E1,-7.878117371E-1,1.316271158E1
2.397247704E1,-1.247805176E0,-1.279075150E1,-2.988086243E0,1.319427910E1
2.398245004E1,5.751040649E-1,-1.178514267E1,-2.571951599E0,1.207622737E1
2.399242304E1,2.292632446E0,-1.043749512E1,-1.632205811E0,1.081025271E1
2.400239504E1,1.972448273E0,-9.269174652E0,-9.235794067E-1,9.521614876E0
2.401236804E1,1.539847870E0,-8.866811371E0,-5.718109131E-1,9.017673928E0
2.402234004E1,1.853146362E0,-8.831933899E0,-1.445244598E0,9.139252693E0
2.403231304E1,1.670975189E0,-8.837622070E0,-1.864822083E0,9.185493092E0
2.404228504E1,1.260828094E0,-8.993897095E0,-1.926942902E0,9.284017524E0
2.405225804E1,8.879534912E-1,-9.212143250E0,-1.787433014E0,9.425866614E0
2.406223004E1,2.999761963E-1,-9.422904968E0,-9.214837646E-1,9.472605560E0
2.407220304E1,-2.068698120E-1,-9.609716492E0,4.610412598E-1,9.622993568E0
2.408217604E1,-3.811074829E-1,-9.454638977E0,1.241967316E0,9.543475463E0
2.409214804E1,-3.847000122E-1,-9.089697876E0,1.323397980E0,9.193583838E0
2.410212104E1,-4.644841003E-1,-8.756191406E0,8.984317017E-1,8.814409393E0
2.411209304E1,-9.828561401E-1,-8.801247711E0,1.469943237E-1,8.857176457E0
2.412206604E1,-1.457818451E0,-9.242530060E0,-8.080197144E-1,9.391618199E0
2.413203804E1,-1.734742584E0,-9.417366486E0,-1.405277710E0,9.678374285E0
2.414201104E1,-1.197060699E0,-9.146878967E0,-1.842219086E0,9.407025052E0
2.415198404E1,-4.715194702E-2,-8.572074280E0,-2.722987518E0,8.994294958E0
2.416195604E1,9.063652039E-1,-8.259224854E0,-3.090323639E0,8.864896686E0
2.417192904E1,1.621278534E0,-8.286767578E0,-2.639012146E0,8.846662992E0
2.418190104E1,2.291884003E0,-8.263416138E0,-1.867217102E0,8.776290689E0
2.419187404E1,2.465373230E0,-8.387358398E0,-1.348246307E0,8.845542051E0
2.420184604E1,2.164498901E0,-8.433911591E0,-8.077203369E-1,8.744617336E0
2.421181954E1,1.878593445E0,-8.587791595E0,-2.368075562E-1,8.794052288E0
2.422179154E1,1.560804291E0,-8.951984253E0,-4.849914551E-2,9.087160407E0
2.423176454E1,1.056802368E0,-9.300609283E0,-1.323248291E-1,9.361392746E0
2.424173754E1,5.057981873E-1,-9.836494904E0,-1.933978271E-1,9.851389065E0
2.425170954E1,8.217910767E-2,-1.046518753E1,-4.760101318E-1,1.047632994E1
2.426168254E1,-1.929487610E-1,-1.076471466E1,-1.239422607E0,1.083754951E1
2.427165454E1,-4.014651489E-1,-1.076486435E1,-2.097288666E0,1.097461154E1
2.428162754E1,-5.945635986E-1,-1.050111282E1,-2.180814972E0,1.074164002E1
2.429159954E1,-6.658154297E-1,-1.039318726E1,-1.709894257E0,1.055392770E1
2.430157254E1,-7.180567932E-1,-1.058059753E1,-1.154249725E0,1.066756496E1
2.431154554E1,-8.559201050E-1,-1.103056183E1,-9.023236084E-1,1.110045411E1
2.432151754E1,-1.239272919E0,-1.126946503E1,-8.211923218E-1,1.136710149E1
2.433149054E1,-1.333876190E0,-1.119985977E1,-1.391955414E0,1.136457762E1
2.434146254E1,-1.081650696E0,-1.108789261E1,-2.818339233E0,1.149149106E1
2.435143554E1,-7.149133301E-1,-1.105735611E1,-3.931125183E0,1.175712424E1
2.436140754E1,-2.504292297E-1,-1.161135406E1,-3.705095215E0,1.219073372E1
2.437138054E1,2.659968567E-1,-1.232656677E1,-2.401156769E0,1.256107307E1
2.438135254E1,1.065634003E0,-1.245784378E1,-6.020480347E-1,1.251782367E1
2.439132554E1,1.633553009E0,-1.196491882E1,-6.869215393E-1,1.209543877E1
2.440129854E1,1.771566010E0,-1.125898682E1,-2.818189545E0,1.174075903E1
2.441127054E1,1.821562042E0,-1.093042007E1,-3.419489136E0,1.159677012E1
2.442124354E1,2.720143433E0,-1.094074860E1,-2.439177704E0,1.153467590E1
2.443121554E1,4.442910919E0,-1.177870605E1,-2.037113800E0,1.275253725E1
2.444118854E1,5.824537811E0,-1.355072113E1,-2.413431244E0,1.494563261E1
2.445116054E1,6.598428497E0,-1.473026825E1,-2.529739380E0,1.633767556E1
2.446113354E1,6.286177826E0,-1.533351379E1,-1.906136169E0,1.668130786E1
2.447110654E1,5.206173706E0,-1.597657654E1,-7.738906860E-1,1.682124102E1
2.448107854E1,5.320535889E0,-1.647354309E1,-1.320254517E-1,1.731193677E1
