"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.722677083E0,1.721120911E0,-2.196667007E1,2.245330811E0,2.214810064E1
9.732650083E0,2.019450531E0,-2.853246643E1,-2.680026855E0,2.872912051E1
9.742624083E0,5.576952667E0,-3.352428589E1,-1.190384583E1,3.600946668E1
9.752598083E0,4.476291504E0,-3.260699341E1,-8.279432831E0,3.393821169E1
9.762571083E0,2.366878052E0,-3.203652969E1,-7.718998260E0,3.303822454E1
9.772545083E0,2.366578674E0,-3.085638382E1,-1.010817993E1,3.255598898E1
9.782519083E0,2.554288330E0,-2.893438065E1,-8.268655243E0,3.020088462E1
9.792492083E0,3.001857605E0,-2.762041306E1,-3.834875336E0,2.804647278E1
9.802466083E0,3.275488586E0,-2.628893188E1,-2.280807037E0,2.659020207E1
9.812440083E0,3.500021667E0,-2.480446884E1,-1.896556091E0,2.512187794E1
9.822413083E0,4.092190247E0,-2.266272263E1,-1.090182953E0,2.305501066E1
9.832387083E0,4.649181976E0,-2.020169037E1,-9.705816650E-1,2.075247493E1
9.842360083E0,5.290149078E0,-1.759605881E1,-1.543739777E0,1.843882033E1
9.852334083E0,5.738915863E0,-1.509865219E1,-1.593286743E0,1.623092776E1
9.862308083E0,5.535488892E0,-1.277069321E1,-1.310524750E0,1.398033324E1
9.872281083E0,4.809498596E0,-1.062819855E1,-1.317410431E0,1.173990849E1
9.882255083E0,3.543281708E0,-8.843759308E0,-1.571432190E0,9.655895768E0
9.892229083E0,2.180365906E0,-7.497608643E0,-1.860181732E0,8.026730774E0
9.902202083E0,8.400531006E-1,-6.002517700E0,-1.828447723E0,6.330807929E0
9.912176083E0,-3.674858093E-1,-4.400998077E0,-1.676214294E0,4.723719325E0
9.922150083E0,-9.714797974E-1,-2.945724335E0,-1.464404755E0,3.430094188E0
9.932123083E0,-1.101708984E0,-1.775607605E0,-1.265019379E0,2.442707326E0
9.942097083E0,-1.090332642E0,-9.183403015E-1,-1.318458252E0,1.941779169E0
9.952071083E0,-1.000669098E0,-2.573149109E-1,-1.291813660E0,1.654186247E0
9.962044083E0,-8.713380432E-1,1.751358032E-1,-1.130748596E0,1.438226311E0
9.972018083E0,-6.572831726E-1,3.062631226E-1,-9.017248535E-1,1.157119692E0
9.981991083E0,-5.285508728E-1,4.138893127E-1,-7.285350037E-1,9.906733265E-1
9.991965083E0,-4.855902100E-1,5.743556213E-1,-8.125103760E-1,1.107183518E0
1.000193908E1,-6.346801758E-1,6.444099426E-1,-1.299298096E0,1.583116749E0
1.001191208E1,-9.839039612E-1,7.464976501E-1,-1.994153137E0,2.345628377E0
1.002188608E1,-1.144519958E0,8.764274597E-1,-1.957629089E0,2.431123748E0
1.003186008E1,-7.613168335E-1,8.270301819E-1,-1.163979492E0,1.618156513E0
1.004183308E1,-2.371069336E-1,4.682263184E-1,-3.487747192E-1,6.301582245E-1
1.005180708E1,-3.622467041E-2,3.170407104E-1,3.604504395E-1,4.814058144E-1
1.006178108E1,-1.793270874E-1,5.084925842E-1,3.963757324E-1,6.692059726E-1
1.007175408E1,-5.140310669E-1,7.075785828E-1,-2.305206299E-1,9.044529558E-1
1.008172808E1,-4.888833618E-1,8.478369141E-1,-9.750723267E-1,1.381521052E0
1.009170108E1,-2.821632385E-1,1.010398865E0,-1.384321289E0,1.736913179E0
1.010167508E1,2.574645996E-2,1.008901978E0,-1.529369659E0,1.832353032E0
1.011164908E1,4.288581848E-1,5.167254639E-1,-1.404678955E0,1.556935296E0
1.012162208E1,7.429051208E-1,-3.059637451E-1,-1.098116455E0,1.360654835E0
1.013159608E1,7.206015015E-1,-1.307830353E0,-1.061143341E0,1.831860242E0
1.014157008E1,9.545649719E-1,-3.406615906E0,-1.175206146E0,3.727913049E0
1.015154308E1,1.665287018E0,-4.776567078E0,1.879641266E0,5.396464137E0
1.016151708E1,1.932930450E0,-4.715793457E0,5.454507294E0,7.465023635E0
1.017149108E1,2.641556854E0,-4.932093658E0,4.699926453E0,7.307029433E0
1.018146408E1,5.203928375E0,-8.789721680E0,-2.602787476E0,1.054109009E1
1.019143808E1,8.462801514E0,-1.915072586E1,-9.888287201E0,2.315485984E1
1.020141208E1,6.217919769E0,-2.743659531E1,4.053570557E-1,2.813527328E1
1.021138508E1,4.936434631E0,-2.769780212E1,5.754184113E0,2.871667223E1
1.022135908E1,7.852819977E0,-2.738989243E1,-3.714675293E0,2.873450541E1
1.023133208E1,3.819457397E0,-3.079845428E1,-1.190040298E1,3.323781931E1
1.024130608E1,-5.233117676E-1,-3.260863998E1,-1.182750458E1,3.469131190E1
1.025128008E1,-7.089257812E-1,-3.083213425E1,-8.653355255E0,3.203129150E1
1.026125308E1,-4.126918030E-1,-2.874592255E1,-7.140151978E0,2.962229140E1
1.027122708E1,1.421593781E0,-2.779539917E1,-5.857319641E0,2.844140182E1
1.028120108E1,4.853806458E0,-2.638158920E1,-4.230951691E0,2.715600556E1
1.029117408E1,7.162455597E0,-2.474369522E1,-3.146157532E0,2.595090616E1
1.030114808E1,8.114176483E0,-2.243115417E1,-2.273322601E0,2.396173060E1
1.031112208E1,8.030949554E0,-1.992147308E1,-1.895208893E0,2.156277017E1
1.032109508E1,7.617808685E0,-1.721270599E1,-2.167941742E0,1.894751245E1
1.033106908E1,6.848109283E0,-1.451830902E1,-2.511926422E0,1.624769743E1
1.034104308E1,5.789211273E0,-1.238105347E1,-2.259700928E0,1.385321986E1
1.035101608E1,4.465962982E0,-1.043031006E1,-1.857187958E0,1.149718837E1
1.036099008E1,2.852617950E0,-8.444090424E0,-1.895059204E0,9.112153513E0
1.037096408E1,9.267228699E-1,-6.867868195E0,-1.932032318E0,7.194385151E0
1.038093708E1,-1.033899994E0,-5.720204773E0,-1.783990173E0,6.080486229E0
1.039091108E1,-2.110610962E0,-4.614154816E0,-1.644929352E0,5.333938120E0
1.040088408E1,-2.336042175E0,-3.519032135E0,-1.760489044E0,4.576024682E0
1.041085808E1,-2.201921082E0,-2.411784668E0,-2.120939484E0,3.894039808E0
1.042083208E1,-2.050136719E0,-1.433868256E0,-2.320025482E0,3.411972593E0
1.043080508E1,-1.614392853E0,-7.241940308E-1,-2.095193024E0,2.742363047E0
1.044077908E1,-1.185384979E0,-2.998265076E-1,-1.663640442E0,2.064638710E0
1.045075308E1,-9.372010803E-1,7.409591675E-2,-1.134490814E0,1.473399293E0
1.046072608E1,-6.706054688E-1,2.875520325E-1,-8.304730225E-1,1.105478768E0
1.047070008E1,-5.490582275E-1,3.195854187E-1,-8.388555908E-1,1.052273006E0
1.048067408E1,-5.510041809E-1,3.192860413E-1,-1.029109955E0,1.210213404E0
1.049064708E1,-6.027964783E-1,3.403921509E-1,-1.470691681E0,1.625473602E0
1.050062088E1,-6.735992432E-1,2.142045593E-1,-2.462978210E0,2.562397549E0
1.051059487E1,-2.998265076E-1,-2.251318359E-1,-3.516038361E0,3.535973138E0
1.052056788E1,2.441423035E-1,-8.126600647E-1,-3.942800903E0,4.033075850E0
1.053054188E1,3.370989990E-1,-8.442443848E-1,-3.044069824E0,3.176908153E0
1.054051487E1,1.002914429E-2,-1.922003174E-1,-1.229692841E0,1.244663018E0
1.055048888E1,8.831634521E-3,5.279521179E-1,3.055146790E-1,6.100415196E-1
1.056046288E1,2.381547546E-1,7.250921631E-1,1.261127472E0,1.474082370E0
1.057043587E1,4.276606750E-1,2.399510193E-1,1.429078217E0,1.510872163E0
1.058040988E1,2.618055725E-1,-1.562750244E-1,1.150507507E0,1.190223326E0
1.059038388E1,6.840774536E-2,-6.170169067E-1,7.909552002E-1,1.005484764E0
1.060035687E1,2.938389587E-1,-1.216071167E0,2.393522644E-1,1.273758189E0
1.061033088E1,7.785310364E-1,-1.629810791E0,-3.094065857E-1,1.832519093E0
1.062030488E1,1.309626617E0,-1.757495270E0,-4.495152283E-1,2.237403728E0
1.063027787E1,2.433639221E0,-3.013533325E0,-3.969744873E-1,3.893786294E0
1.064025188E1,3.239263916E0,-5.371430054E0,7.304809570E-1,6.314957955E0
1.065022488E1,3.473526764E0,-7.660020905E0,3.190764771E0,8.995681645E0
1.066019888E1,4.492308197E0,-1.016865417E1,2.031725006E0,1.130089674E1
1.067017288E1,6.467001801E0,-1.493803619E1,-2.224075012E0,1.642904584E1
1.068014587E1,6.792574768E0,-2.308813797E1,-1.851649475E0,2.413772551E1
1.069011988E1,5.472469940E0,-3.143448166E1,-4.905299377E-1,3.191105113E1
1.070009388E1,6.114484863E0,-3.581646927E1,-4.759203186E0,3.664500527E1
1.071006687E1,6.129453735E0,-3.455085114E1,-1.237042557E1,3.720697443E1
1.072004088E1,4.246369629E0,-3.265100189E1,-1.260947845E1,3.525788602E1
1.073001488E1,3.096610565E0,-3.048410797E1,-8.406368866E0,3.177320999E1
1.073998787E1,3.001258850E0,-2.765933212E1,-6.395001526E0,2.854719343E1
1.074996188E1,3.112178192E0,-2.603984985E1,-4.578379211E0,2.662181417E1
1.075993588E1,3.699257355E0,-2.499711823E1,-3.115920410E0,2.546074203E1
1.076990887E1,4.235891418E0,-2.347762802E1,-2.363285522E0,2.397346266E1
1.077988288E1,4.588108978E0,-2.084774689E1,-1.794318695E0,2.142192507E1
1.078985687E1,5.233117676E0,-1.784813461E1,-1.482816467E0,1.865851480E1
1.079982988E1,6.237828369E0,-1.472607697E1,-1.983225861E0,1.611524218E1
1.080980388E1,6.222260742E0,-1.218780533E1,-2.459834747E0,1.390359358E1
1.081977787E1,5.387895813E0,-1.043764481E1,-2.341730347E0,1.197737665E1
1.082975088E1,3.711681519E0,-9.227411499E0,-2.233655090E0,1.019367047E1
1.083972488E1,1.444945221E0,-8.390801239E0,-2.187101898E0,8.790723909E0
1.084969787E1,-6.360273743E-1,-7.352260895E0,-2.018253021E0,7.650726524E0
1.085967188E1,-1.963017883E0,-5.741909637E0,-1.589544525E0,6.272927330E0
1.086964588E1,-2.328557739E0,-3.948938141E0,-1.280137939E0,4.759731792E0
1.087961887E1,-2.174228668E0,-2.475252686E0,-1.103954315E0,3.474602321E0
1.088959288E1,-1.792223053E0,-1.425335999E0,-8.931925964E-1,2.457933928E0
1.089956688E1,-1.545386353E0,-6.607260132E-1,-8.434959412E-1,1.880495479E0
1.090953987E1,-1.362466736E0,-1.872605896E-1,-6.330335999E-1,1.513972811E0
1.091951388E1,-9.806108093E-1,8.008346558E-2,-5.426216125E-1,1.123587618E0
1.092948787E1,-6.524931335E-1,2.499801636E-1,-6.231541443E-1,9.362470075E-1
1.093946088E1,-4.264631653E-1,3.832031250E-1,-6.334826660E-1,8.544095941E-1
1.094943488E1,-2.927911377E-1,4.360432434E-1,-5.129832458E-1,7.341744826E-1
1.095940887E1,-2.481838989E-1,5.111869812E-1,-3.644920349E-1,6.751013412E-1
1.096938188E1,-1.224453735E-1,6.664141846E-1,-6.671626282E-1,9.508978427E-1
1.097935588E1,3.535647583E-1,1.126557312E0,-3.016078033E0,3.238960654E0
1.098932887E1,1.126407623E0,1.382974091E0,-3.358116760E0,3.802414975E0
1.099930288E1,1.859283600E0,1.238374786E0,-1.856140137E-1,2.241642295E0
1.100927688E1,2.091001740E0,1.062640228E0,2.225272522E0,3.233161042E0
1.101924987E1,1.317410431E0,6.866221619E-1,1.824555817E0,2.352875722E0
1.102922388E1,5.700146484E-1,-1.559756470E-1,1.052311707E-1,6.002655255E-1
1.103919788E1,6.598278809E-1,-5.845344543E-1,-9.764195251E-1,1.315465108E0
1.104917087E1,7.298822021E-1,-5.056484985E-1,-1.613644409E0,1.841808001E0
1.105914488E1,9.618997192E-1,-5.375321960E-1,-2.298619995E0,2.549087251E0
1.106911887E1,1.371448059E0,-6.557862854E-1,-2.670147400E0,3.072557984E0
1.107909187E1,1.551373901E0,-7.014413452E-1,-1.621877289E0,2.351439321E0
1.108906588E1,1.941013641E0,-1.244512024E0,1.073268127E0,2.543275173E0
1.109903987E1,2.991080017E0,-3.826941833E0,1.817969513E0,5.186237231E0
1.110901288E1,3.275937653E0,-5.403463440E0,2.299368439E0,6.724305159E0
1.111898688E1,3.231480103E0,-5.911207581E0,3.708388367E0,7.690057411E0
1.112895987E1,4.591851196E0,-6.415957947E0,1.294807434E-1,7.890904831E0
1.113893388E1,6.178252258E0,-8.727900238E0,-3.170107727E0,1.115332356E1
1.114890788E1,3.773652649E0,-1.326736038E1,1.684297485E0,1.389604850E1
1.115888087E1,2.594853973E0,-2.233250931E1,-5.104385376E-2,2.248281220E1
1.116885488E1,4.027375031E0,-3.537683350E1,-7.247628479E0,3.633549527E1
1.117882888E1,1.362616425E0,-4.254108536E1,-1.148262177E1,4.408459220E1
1.118880187E1,2.029329987E0,-3.551379868E1,-1.135089569E1,3.733886594E1
1.119877588E1,5.537135468E0,-2.833263199E1,-9.770033112E0,3.047706435E1
1.120874987E1,6.749015350E0,-2.499247787E1,-7.675289154E0,2.700154111E1
1.121872287E1,7.319928131E0,-2.373030258E1,-6.190077667E0,2.559346928E1
1.122869688E1,6.501130829E0,-2.502151749E1,-5.326972504E0,2.639541012E1
1.123867087E1,5.051245880E0,-2.696223175E1,-3.587589569E0,2.766492047E1
1.124864388E1,3.772754517E0,-2.588507172E1,-3.440295868E0,2.638382554E1
1.125861788E1,3.396886139E0,-2.244148270E1,-4.026626587E0,2.305152279E1
1.126859187E1,4.053570557E0,-1.916494629E1,-3.234922943E0,1.985425211E1
1.127856488E1,4.686903534E0,-1.627026581E1,-2.560575256E0,1.712440247E1
1.128853888E1,4.468058624E0,-1.393033173E1,-2.194586334E0,1.479303549E1
1.129851187E1,3.513044586E0,-1.180714691E1,-1.679956512E0,1.243271709E1
1.130848588E1,2.724334717E0,-9.921368408E0,-1.539249115E0,1.040311677E1
1.131845988E1,1.654060364E0,-8.599916382E0,-1.671124878E0,8.915555833E0
1.132843287E1,2.405497742E-1,-7.544012146E0,-1.440604248E0,7.684095526E0
1.133840688E1,-7.321275330E-1,-6.499633942E0,-1.206640778E0,6.651107732E0
1.134838088E1,-1.023870850E0,-5.190905457E0,-9.782157898E-1,5.380587060E0
1.135835387E1,-9.590556335E-1,-3.861519928E0,-9.145980835E-1,4.082598868E0
1.136832788E1,-8.637039185E-1,-2.613864441E0,-9.900411987E-1,2.925483439E0
1.137830187E1,-5.950126648E-1,-1.521885223E0,-9.301657104E-1,1.880261406E0
1.138827488E1,-4.737648010E-1,-5.939648438E-1,-9.648934937E-1,1.228115132E0
1.139824888E1,-4.571493530E-1,1.278341675E-1,-1.196761322E0,1.287464472E0
1.140822287E1,-4.569996643E-1,5.667214966E-1,-1.437161407E0,1.611041545E0
1.141819588E1,-4.405339050E-1,7.346722412E-1,-1.558409271E0,1.778328676E0
1.142816988E1,-4.117936707E-1,7.685018921E-1,-1.770069122E0,1.973148216E0
1.143814287E1,-5.059478760E-1,7.432044983E-1,-2.514171753E0,2.670092842E0
1.144811688E1,-5.974076843E-1,6.846762085E-1,-4.192481689E0,4.289822860E0
1.145809088E1,-2.398013306E-1,2.808160400E-1,-5.810916138E0,5.822637606E0
1.146806387E1,4.478686523E-1,-5.402265930E-1,-6.080954590E0,6.121310303E0
1.147803788E1,3.362008667E-1,-1.074914703E0,-4.762795715E0,4.894149126E0
1.148801188E1,-9.777667236E-1,-8.030799866E-1,-1.988614655E0,2.357022163E0
1.149798487E1,-1.445843353E0,1.025367737E-1,-1.438508606E-1,1.456595298E0
1.150795912E1,-1.114432526E0,2.448907471E-1,1.062939606E0,1.559413972E0
1.151793313E1,-6.256988525E-2,-6.770420837E-1,1.298100586E0,1.465389404E0
1.152790613E1,5.611830139E-1,-8.821156311E-1,1.270707550E0,1.645524852E0
1.153788012E1,4.704716492E-1,-5.881269836E-1,1.328038330E0,1.526735972E0
1.154785413E1,4.544549561E-1,-7.032376099E-1,1.160536652E0,1.431054773E0
1.155782713E1,6.701564026E-1,-1.199605408E0,9.503736877E-1,1.670740221E0
1.156780112E1,1.163979492E0,-1.736538849E0,8.822653198E-1,2.269098395E0
1.157777513E1,1.715881805E0,-2.141147461E0,4.938230896E-1,2.787942622E0
1.158774812E1,2.300715637E0,-2.685864716E0,1.193917236E0,3.732639827E0
1.159772213E1,2.631378021E0,-3.938010864E0,1.773062897E0,5.057255372E0
1.160769513E1,2.991978149E0,-5.699248352E0,2.038610687E0,6.751984787E0
1.161766912E1,4.092040558E0,-7.082372131E0,2.733765106E0,8.624283309E0
1.162764313E1,6.789281616E0,-9.463620300E0,-1.795665894E0,1.178468795E1
1.163761613E1,7.965086517E0,-1.348021774E1,-2.930156708E0,1.592936571E1
1.164759012E1,5.176385651E0,-1.911405212E1,2.336790619E0,1.993997361E1
1.165756413E1,5.630690918E0,-2.780063828E1,-1.825903015E0,2.842382962E1
1.166753713E1,6.972949677E0,-3.663915848E1,-9.582922211E0,3.850821158E1
1.167751112E1,3.167113953E0,-3.879557419E1,-1.466380646E1,4.159512480E1
1.168748513E1,8.394543457E-1,-3.362891830E1,-1.537976761E1,3.698845876E1
1.169745813E1,4.547543335E-1,-2.980691620E1,-1.120479950E1,3.184661028E1
1.170743212E1,8.887019348E-1,-2.881088745E1,-6.755302277E0,2.960559298E1
1.171740613E1,1.354383545E0,-2.823293930E1,-3.834875336E0,2.852436652E1
1.172737912E1,1.947001190E0,-2.786949509E1,-3.177292786E0,2.811751695E1
1.173735313E1,2.684218140E0,-2.616379211E1,-2.661016388E0,2.643539395E1
1.174732713E1,4.100423126E0,-2.268727158E1,-1.689536591E0,2.311666704E1
1.175730012E1,6.114933929E0,-1.875240417E1,-9.092092896E-1,1.974517006E1
1.176727413E1,7.650590515E0,-1.503922577E1,-8.831634521E-1,1.689644414E1
1.177724713E1,7.970475311E0,-1.174831924E1,-9.650431824E-1,1.422964476E1
1.178722112E1,7.612270203E0,-8.996591492E0,-1.142574005E0,1.184021923E1
1.179719513E1,6.667584686E0,-6.886878662E0,-1.429826660E0,9.691758743E0
1.180716813E1,5.253924408E0,-5.532944183E0,-9.148974609E-1,7.684675034E0
1.181714212E1,4.013453979E0,-4.468058624E0,-5.197192383E-1,6.028388574E0
1.182711613E1,2.597698059E0,-3.206033020E0,-6.387217712E-1,4.175481820E0
1.183708913E1,1.119671631E0,-2.063608704E0,-1.109043732E0,2.596559924E0
1.184706312E1,-2.612068176E-1,-1.300645294E0,-1.331181793E0,1.879348863E0
1.185703713E1,-1.321601715E0,-7.761360168E-1,-1.132095795E0,1.905428849E0
1.186701013E1,-1.931433563E0,-4.589456177E-1,-7.045848083E-1,2.106538972E0
1.187698413E1,-1.917213135E0,-2.023791504E-1,-3.442840576E-1,1.958365399E0
1.188695813E1,-1.655557251E0,7.933502197E-3,-2.959346008E-1,1.681817481E0
1.189693112E1,-1.453477478E0,1.004411316E-1,-4.671784973E-1,1.530013382E0
1.190690513E1,-1.407073975E0,1.669029236E-1,-7.048841858E-1,1.582585060E0
1.191687913E1,-1.525028687E0,2.486329651E-1,-1.171763306E0,1.939216360E0
1.192685212E1,-1.953886871E0,3.935316467E-1,-3.207230530E0,3.776091727E0
1.193682613E1,-2.099533997E0,4.016148376E-1,-4.798721008E0,5.253290473E0
1.194679913E1,-1.016236725E0,-1.498384094E-1,-1.848056946E0,2.114356428E0
1.195677312E1,-2.020797729E-1,-4.457730103E-1,9.448352051E-1,1.064078651E0
1.196674713E1,-3.559597778E-1,-3.275189209E-1,1.249601440E0,1.339955136E0
1.197672013E1,-8.734336853E-1,-2.631527710E-1,2.770738220E-1,9.533654527E-1
1.198669412E1,-1.117725677E0,-3.594026184E-1,-4.366419983E-1,1.252652053E0
1.199666813E1,-8.646020508E-1,-2.276765442E-1,-5.884263611E-1,1.070335881E0
1.200664113E1,-5.084925842E-1,-2.095642090E-2,-4.821473694E-1,7.010491891E-1
1.201661513E1,-2.104623413E-1,-4.640350342E-2,-2.998265076E-1,3.692473654E-1
1.202658913E1,8.502319336E-2,-6.120771790E-1,-3.739224243E-1,7.222779214E-1
1.203656212E1,2.716850281E-1,-1.367406464E0,-8.237370300E-1,1.619307224E0
1.204653613E1,4.790039062E-1,-2.001188507E0,-1.737436981E0,2.693118536E0
1.205651013E1,1.669927368E0,-3.219804382E0,-1.502874756E0,3.926121522E0
1.206648312E1,3.410956879E0,-5.457950134E0,-6.554869080E-1,6.469428845E0
1.207645713E1,5.009482727E0,-6.644382935E0,1.163979492E0,8.402237204E0
1.208643113E1,5.997877350E0,-7.321874084E0,2.071242828E0,9.688881239E0
1.209640412E1,6.286028137E0,-1.048749115E1,-1.364263000E0,1.230296037E1
1.210637813E1,6.411616974E0,-1.554517365E1,-3.849395142E0,1.725048112E1
1.211635113E1,4.998854828E0,-1.913770294E1,1.122066650E0,1.981159401E1
1.212632512E1,4.214485931E0,-2.107332779E1,8.866062927E-1,2.150890761E1
1.213629913E1,6.159541168E0,-2.672886703E1,-7.465126190E0,2.842710660E1
1.214627213E1,4.355642395E0,-3.298495743E1,-1.024080414E1,3.481168061E1
1.215624612E1,-1.046174469E0,-3.309827179E1,-9.666897583E0,3.449694168E1
1.216622013E1,-2.916834412E0,-2.996633469E1,-9.862989807E0,3.168229325E1
1.217619312E1,-3.098556519E0,-2.769840088E1,-5.798342285E0,2.846793349E1
1.218616713E1,-1.700463867E0,-2.544274155E1,-3.717369690E0,2.576904174E1
1.219614113E1,1.613195343E0,-2.386457336E1,-3.269501038E0,2.414145601E1
1.220611412E1,5.966742096E0,-2.274041107E1,-2.535577240E0,2.364651050E1
1.221608813E1,8.480913849E0,-2.165501816E1,-2.263443146E0,2.336640507E1
1.222606213E1,8.544830933E0,-2.000978943E1,-2.179168396E0,2.186674607E1
1.223603512E1,8.553213501E0,-1.759875320E1,-2.867736511E0,1.977618488E1
1.224600913E1,8.215066681E0,-1.525372971E1,-3.588188324E0,1.769289931E1
1.225598313E1,7.561675415E0,-1.362272141E1,-3.900139618E0,1.606139977E1
1.226595612E1,6.082152100E0,-1.192704758E1,-3.966302032E0,1.396347342E1
1.227593013E1,4.089196472E0,-1.002779709E1,-3.441942444E0,1.136332742E1
1.228590412E1,2.424957275E0,-8.153993683E0,-3.109334106E0,9.057372100E0
1.229587712E1,9.611512756E-1,-6.601871338E0,-2.822081451E0,7.243801533E0
1.230585113E1,-4.819976807E-1,-5.201683044E0,-1.766177216E0,5.514454662E0
1.231582412E1,-1.474433899E0,-3.819158020E0,-6.767427063E-1,4.149446227E0
1.232579813E1,-2.340383148E0,-2.775079193E0,8.262817383E-2,3.631154806E0
1.233577213E1,-2.935994568E0,-2.012115784E0,7.848179626E-1,3.644806341E0
1.234574512E1,-3.108435974E0,-1.164578247E0,8.258326721E-1,3.420616363E0
1.235571913E1,-2.782863007E0,-4.164340210E-1,6.762936401E-1,2.893979422E0
1.236569313E1,-2.251767426E0,7.514373779E-2,4.385879517E-1,2.295313162E0
1.237566612E1,-1.857786713E0,3.138972473E-1,3.435356140E-1,1.915181367E0
1.238564013E1,-1.544039154E0,4.499642944E-1,3.249742126E-1,1.640772079E0
1.239561413E1,-1.245410156E0,5.477110291E-1,1.889071655E-1,1.373579173E0
1.240558712E1,-9.021739197E-1,5.788462830E-1,2.649490356E-2,1.072232615E0
1.241556113E1,-4.405339050E-1,5.816903687E-1,-1.490899658E-1,7.447560838E-1
1.242553513E1,-5.014572144E-2,5.364843750E-1,-4.061054993E-1,6.747234652E-1
1.243550812E1,1.484912109E-1,4.421804810E-1,-7.887098694E-1,9.163167987E-1
1.244548213E1,1.558259583E-1,2.983296204E-1,-9.822573853E-1,1.038321657E0
1.245545512E1,3.188369751E-2,1.722917175E-1,-5.089416504E-1,5.382588686E-1
1.246542913E1,-2.992277527E-1,1.333726501E-1,-4.894821167E-2,3.312422666E-1
1.247540313E1,-6.689588928E-1,4.939727783E-3,-4.575984192E-1,8.105101569E-1
1.248537612E1,-4.155358887E-1,-4.447251892E-1,-1.563049622E0,1.677371363E0
1.249535013E1,3.532653809E-2,-1.011147308E0,-2.742596741E0,2.923269356E0
1.250532433E1,2.703378296E-1,-1.515448608E0,-3.848047943E0,4.144531337E0
1.251529733E1,2.408491516E-1,-2.054477692E0,-4.885091400E0,5.304998104E0
1.252527133E1,4.287084961E-1,-2.675386505E0,-5.178032227E0,5.844099731E0
1.253524533E1,1.249002686E0,-3.730242920E0,-4.823269958E0,6.224038323E0
1.254521833E1,2.455044708E0,-5.055736542E0,-1.714833984E0,5.876084759E0
1.255519233E1,4.595593414E0,-5.850284271E0,4.283791809E0,8.584647759E0
1.256516633E1,5.600154419E0,-6.175408173E0,2.434986420E0,8.684846255E0
1.257513933E1,9.131610718E0,-8.917705536E0,-8.989556122E0,1.561165928E1
1.258511333E1,9.646689606E0,-1.665047516E1,-5.954018555E0,2.014316957E1
1.259508733E1,2.354453888E0,-2.313738556E1,4.929399261E0,2.377353656E1
1.260506033E1,-1.431473236E0,-2.801169937E1,-2.813249817E0,2.818898352E1
1.261503433E1,9.771679688E-1,-3.260744247E1,6.242019653E-2,3.262214061E1
1.262500733E1,3.290008392E0,-3.661760330E1,-6.729406128E0,3.737590044E1
1.263498133E1,2.842888184E0,-3.798411163E1,-1.613599503E1,4.136719818E1
1.264495533E1,3.814068604E0,-3.257615753E1,-8.206534424E0,3.380976732E1
1.265492833E1,4.873565369E0,-3.034549622E1,-2.811752930E0,3.086270783E1
1.266490233E1,4.433779907E0,-3.026661026E1,-5.414091339E0,3.106506858E1
1.267487633E1,3.350931702E0,-2.773252991E1,-6.256689148E0,2.862635355E1
1.268484933E1,3.210972748E0,-2.486314682E1,-4.681814117E0,2.550305470E1
1.269482333E1,4.486769714E0,-2.215393066E1,-2.871628418E0,2.278538997E1
1.270479733E1,5.451812897E0,-1.875315262E1,-1.661544800E0,1.960009510E1
1.271477033E1,6.638245697E0,-1.492995300E1,-1.511556702E0,1.640897944E1
1.272474433E1,7.431595917E0,-1.157183624E1,-2.370620270E0,1.395549542E1
1.273471833E1,7.248526611E0,-8.671766968E0,-2.942131805E0,1.167890491E1
1.274469133E1,6.103707275E0,-6.339167633E0,-2.795436859E0,9.233350205E0
1.275466533E1,4.254602509E0,-4.807852020E0,-2.019151154E0,6.730085804E0
1.276463933E1,1.923200684E0,-4.089495850E0,-1.388512573E0,4.727646808E0
1.277461233E1,-4.930746460E-1,-4.128414917E0,-1.087338867E0,4.297585153E0
1.278458633E1,-2.316582642E0,-3.770658875E0,-7.264393616E-1,4.484655798E0
1.279456033E1,-2.985391846E0,-2.780617676E0,-2.474354553E-1,4.087251330E0
1.280453333E1,-2.869233398E0,-1.633553009E0,2.368075562E-1,3.310147058E0
1.281450733E1,-2.424508209E0,-6.382727051E-1,5.062472534E-1,2.557717417E0
1.282448033E1,-1.809437256E0,-9.969268799E-2,2.511776733E-1,1.829505955E0
1.283445433E1,-1.264570312E0,2.417472839E-1,-2.326162720E-1,1.308315770E0
1.284442833E1,-8.960366821E-1,4.439767456E-1,-7.194039917E-1,1.231884406E0
1.285440133E1,-7.571255493E-1,6.535409546E-1,-1.831291809E0,2.086620370E0
1.286437533E1,-9.041198730E-1,1.161883850E0,-4.784350891E0,5.005738734E0
1.287434933E1,-1.204545135E0,1.521286469E0,-6.457870789E0,6.743095478E0
1.288432233E1,-1.130149841E0,1.381327515E0,-4.626578979E0,4.958884695E0
1.289429633E1,-3.616479492E-1,9.639953613E-1,-1.409768372E0,1.745715658E0
1.290427033E1,-9.250762939E-2,4.504133606E-1,3.617976379E-1,5.850875043E-1
1.291424333E1,-6.066883850E-1,-2.682421875E-1,6.803352356E-1,9.502003475E-1
1.292421733E1,-5.718109131E-1,-8.693920898E-1,3.814068604E-1,1.108278629E0
1.293419133E1,-3.222798157E-1,-7.679031372E-1,1.493893433E-1,8.460831423E-1
